# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
100 78.7344 0.025 -0.703064 -0.703395 0.153519 -74311.6 -76188.9 1877.3 -54733.2 1.23571 6935.62
200 77.0876 0.075 -0.708428 -0.711538 0.380026 -74068.2 -75906.3 1838.04 -54320.1 1.23699 6998.97
300 77.8042 0.125 -0.706 -0.709001 0.50764 -73540.4 -75395.5 1855.12 -53843.8 1.23824 6987.79
400 79.03 0.175 -0.708858 -0.710557 0.540487 -72986.8 -74871.1 1884.35 -53278.1 1.24107 7008.09
500 79.3168 0.225 -0.708214 -0.709323 0.517606 -72573.4 -74464.6 1891.19 -52942.8 1.24441 6999.09
600 79.51 0.275 -0.707417 -0.708846 0.46863 -72291.1 -74186.9 1895.8 -52737.2 1.24734 6988.18
700 79.7013 0.325 -0.710779 -0.709281 0.424031 -72132.3 -74032.6 1900.36 -52571 1.25043 7008.13
800 79.2411 0.375 -0.708261 -0.709881 0.401096 -72052.5 -73941.9 1889.38 -52551.5 1.25297 7000.74
900 79.5941 0.425 -0.70816 -0.708956 0.375129 -72014.1 -73911.9 1897.8 -52559.3 1.25482 6994.44
1000 78.69 0.0875289 -0.709521 -0.709464 0.366894 -72004.2 -73880.4 1876.25 -52550.1 1.25555 6998.26
1100 78.8705 -0.432289 -0.710684 -0.7091 0.34826 -71975.3 -73855.9 1880.55 -52526.8 1.25678 7003.11
1200 78.5484 -0.380199 -0.706319 -0.709697 0.334161 -71962.2 -73835.1 1872.87 -52543.4 1.25784 6998.31
1300 78.6697 -0.326446 -0.712525 -0.710726 0.331184 -71923.1 -73798.9 1875.76 -52502.3 1.25917 7006.45
1400 79.2597 -0.274179 -0.708387 -0.708444 0.327548 -71923.2 -73813 1889.83 -52530.3 1.26 7000.95
1500 78.6479 -0.220589 -0.708876 -0.708664 0.325746 -71919.7 -73794.9 1875.24 -52549.1 1.26125 6999.82
1600 78.6963 -0.168748 -0.708732 -0.709747 0.324848 -71908.6 -73785 1876.39 -52548.9 1.26192 6999.61
1700 78.9704 -0.115301 -0.709962 -0.709021 0.322784 -71908.4 -73791.4 1882.93 -52569 1.2621 6993.32
1800 79.1035 -0.0627238 -0.709676 -0.710392 0.323997 -71924.3 -73810.4 1886.1 -52559 1.26281 7006.6
1900 78.7625 -0.0129845 -0.707295 -0.709438 0.314643 -71969.7 -73847.7 1877.97 -52644.7 1.26325 6994.48
2000 79.0827 0.0380647 -0.710197 -0.706947 0.309771 -72007.1 -73892.7 1885.61 -52672 1.26328 6998.36
2100 78.4323 0.0897784 -0.708652 -0.711787 0.317786 -72024.2 -73894.3 1870.1 -52668.5 1.26362 7007.67
2200 78.6156 0.143038 -0.707419 -0.709982 0.332039 -71983.5 -73858 1874.47 -52660.4 1.26368 6996.2
2300 78.8785 0.196328 -0.711706 -0.709118 0.327055 -71936.9 -73817.6 1880.74 -52590 1.26454 7009.52
2400 79.004 0.247622 -0.708331 -0.708056 0.315448 -71953.2 -73836.9 1883.73 -52665.1 1.26445 6987.72
2500 78.8936 0.298011 -0.71134 -0.710338 0.313478 -71971.2 -73852.3 1881.1 -52637.9 1.26521 7008.34
2600 78.6608 0.349452 -0.708351 -0.709272 0.314973 -71984.8 -73860.4 1875.55 -52684.1 1.26554 6998.37
2700 78.4533 0.401289 -0.709013 -0.709007 0.321927 -71983.8 -73854.4 1870.6 -52654.7 1.26461 7003.45
2800 79.1845 0.127701 -0.707813 -0.709217 0.315054 -71951.8 -73839.8 1888.04 -52653.9 1.26504 6994.54
2900 78.8511 -0.415935 -0.70999 -0.710232 0.311929 -71994.9 -73874.9 1880.09 -52666.5 1.26516 7006.35
3000 78.6605 -0.362786 -0.708455 -0.709444 0.31431 -71996 -73871.5 1875.54 -52682.2 1.26516 7000.97
3100 78.6547 -0.309259 -0.707354 -0.70916 0.318812 -71978.3 -73853.7 1875.4 -52711.5 1.26523 6984.4
3200 78.8919 -0.256575 -0.709218 -0.709052 0.32695 -71980.7 -73861.8 1881.06 -52647.8 1.26531 7008.76
3300 78.884 -0.202244 -0.709322 -0.709827 0.316815 -71971.7 -73852.6 1880.87 -52674 1.26575 6998.37
3400 78.792 -0.149275 -0.708291 -0.709937 0.328966 -71955.7 -73834.3 1878.68 -52652.1 1.26602 7002.01
3500 79.1702 -0.0951681 -0.710131 -0.710841 0.309389 -71961.3 -73849 1887.7 -52644.7 1.26649 7009.36
