# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
1000 77.0719 0.0025 -1.35053e-06 0.000190662 0.00523014 -74649.5 -76487.2 1837.66 -74654.4 1.19075 -1.39493
2000 76.8803 0.0075 0.000170694 4.3292e-06 0.0248074 -74656.1 -76489.2 1833.09 -74657.8 1.18966 -0.50086
3000 76.9201 0.0125 -0.000119686 0.000133223 0.0442624 -74640.5 -76474.5 1834.04 -74640.1 1.18942 0.186029
4000 76.8328 0.0175 -6.56732e-05 -4.03518e-05 0.0568665 -74638 -76470 1831.96 -74639 1.1893 -0.292466
5000 77.0479 0.0225 8.56411e-05 -0.000137079 0.0737756 -74612.9 -76450 1837.09 -74611.7 1.18848 0.504822
6000 76.9633 0.0275 1.38933e-05 -7.57911e-05 0.0868027 -74608.3 -76443.4 1835.08 -74608.4 1.18836 -0.0155249
7000 76.936 0.0325 7.01131e-05 0.000191341 0.0975862 -74593.9 -76428.4 1834.42 -74596.1 1.18808 -0.685662
8000 76.8293 0.0375 -0.00012116 1.17069e-06 0.110596 -74587 -76418.8 1831.88 -74584 1.18846 1.04759
9000 76.8557 0.0425 -0.000113046 -7.72027e-05 0.1199 -74568.8 -76401.3 1832.51 -74569.7 1.18798 -0.230607
10000 76.9397 0.0475 0.00015651 -0.000214121 0.125834 -74552.3 -76386.8 1834.51 -74552.4 1.18738 -4.7708e-05
11000 77.0765 0.0525 -2.65264e-05 9.29427e-05 0.134346 -74528.8 -76366.6 1837.77 -74529.2 1.18646 -0.110856
12000 76.9923 0.0575 3.7787e-05 9.11468e-05 0.140253 -74511.5 -76347.3 1835.77 -74511.1 1.18572 0.214535
13000 76.9384 0.0625 0.000114484 -0.000105656 0.148116 -74486.7 -76321.2 1834.48 -74487.9 1.18504 -0.340086
14000 77.1059 0.0675 -0.000202567 0.00011529 0.154136 -74455 -76293.4 1838.47 -74452.5 1.1848 0.863959
15000 76.9026 0.0725 5.40244e-05 -9.59342e-06 0.155029 -74444.2 -76277.9 1833.63 -74446.8 1.18404 -0.832913
16000 76.8272 0.0775 0.000244427 -2.94256e-05 0.159897 -74429.3 -76261.2 1831.83 -74432.8 1.18349 -1.10809
17000 76.9855 0.0825 -3.44545e-05 1.49727e-05 0.159936 -74404.4 -76240 1835.6 -74402.8 1.18259 0.556256
18000 77.0447 0.0875 -0.000165706 -7.65293e-05 0.153684 -74384.9 -76221.9 1837.02 -74383.9 1.18169 0.388016
19000 76.974 0.0925 1.76016e-05 -6.51097e-05 0.161927 -74372.9 -76208.3 1835.33 -74370.7 1.18123 0.795629
20000 77.0612 0.0975 -2.55856e-05 0.000189054 0.162056 -74343.6 -76181 1837.41 -74346 1.18018 -0.767691
21000 77.1127 0.1025 7.11308e-05 -0.000145369 0.167506 -74331.8 -76170.4 1838.64 -74330.3 1.17952 0.5415
22000 77.0827 0.1075 6.52937e-05 -3.00858e-06 0.168927 -74313.1 -76151 1837.92 -74316.8 1.179 -1.2076
23000 77.0536 0.1125 -2.80401e-05 0.000106072 0.166916 -74288.1 -76125.3 1837.23 -74288.1 1.17835 0.0481964
24000 77.0609 0.1175 -9.53079e-05 -3.06758e-05 0.160862 -74269.6 -76107 1837.4 -74268.5 1.17725 0.462709
25000 77.0268 0.1225 -0.000101145 -7.56068e-05 0.155912 -74255.6 -76092.2 1836.59 -74254 1.1762 0.600245
26000 77.0738 0.1275 4.93886e-05 0.000212146 0.148921 -74232.6 -76070.3 1837.71 -74235.8 1.17523 -1.03763
27000 76.9761 0.1325 3.31842e-05 -0.000102065 0.147396 -74231.5 -76066.9 1835.38 -74230.1 1.17469 0.529526
28000 76.9405 0.1375 1.76232e-06 -0.000172789 0.145006 -74230.2 -76064.8 1834.53 -74229.5 1.17381 0.29252
29000 76.9631 0.1425 4.89726e-05 0.000184775 0.150487 -74221.7 -76056.8 1835.07 -74224.9 1.17278 -1.01967
30000 77.0129 0.1475 -0.000181855 -0.000144888 0.145989 -74211.8 -76048 1836.26 -74205.9 1.17158 2.0262
31000 77.0608 0.1525 0.000199129 6.15405e-06 0.14111 -74210.9 -76048.3 1837.4 -74215.1 1.17072 -1.34207
32000 76.9988 0.1575 0.000131593 6.33195e-05 0.148756 -74204.1 -76040 1835.92 -74205 1.16972 -0.265764
33000 77.0842 0.1625 -0.000306441 0.00011927 0.14026 -74181.6 -76019.6 1837.96 -74181.2 1.16828 0.165293
34000 76.9796 0.1675 0.000103479 -0.000156906 0.138258 -74191 -76026.5 1835.46 -74187 1.16704 1.40796
35000 77.0027 0.1725 0.000120608 -6.62362e-05 0.144687 -74188.6 -76024.6 1836.01 -74190.7 1.16574 -0.66653
36000 77.0401 0.1775 -0.000133379 4.81871e-05 0.135952 -74185.9 -76022.9 1836.9 -74185.7 1.16439 0.16731
37000 77.1579 0.1825 -0.000184313 0.000132108 0.134555 -74179.5 -76019.2 1839.71 -74179.7 1.16355 -0.0242712
38000 77.1023 0.1875 9.23644e-05 -0.000117455 0.133293 -74177.6 -76016 1838.39 -74176.4 1.16225 0.489886
39000 76.9933 0.1925 -0.00019265 4.78018e-05 0.131618 -74179.3 -76015.1 1835.79 -74179.6 1.16063 -0.0797716
40000 77.0826 0.1975 0.000263935 7.08189e-05 0.128823 -74180.4 -76018.3 1837.92 -74182.8 1.15878 -0.728876
41000 76.9969 0.2025 4.20492e-05 -6.26551e-05 0.131021 -74194.5 -76030.4 1835.87 -74197 1.15802 -0.766709
42000 77.0478 0.2075 -5.90123e-05 5.15915e-05 0.126838 -74186.4 -76023.5 1837.09 -74183.7 1.15664 0.97211
43000 77.0775 0.2125 3.88069e-05 -6.33013e-05 0.132548 -74178.3 -76016.1 1837.8 -74178.5 1.15572 -0.0157846
44000 77.0827 0.2175 0.000139144 7.11917e-07 0.13505 -74164.6 -76002.5 1837.92 -74165.7 1.15456 -0.344071
45000 77.1699 0.2225 -7.53147e-05 -1.27897e-05 0.126354 -74178.9 -76018.9 1840 -74178.9 1.1533 0.0688527
46000 77.014 0.2275 -1.81265e-05 -9.74448e-05 0.121495 -74189.6 -76025.8 1836.28 -74187.1 1.15203 0.862217
47000 77.0947 0.2325 -0.00013861 8.21594e-05 0.131474 -74184.7 -76022.9 1838.21 -74186.2 1.15077 -0.445852
48000 76.9871 0.2375 6.84038e-05 -9.6508e-05 0.136931 -74187.5 -76023.1 1835.64 -74188.3 1.14951 -0.196646
49000 76.9905 0.2425 -8.86472e-05 0.00010809 0.136509 -74183 -76018.7 1835.72 -74182.2 1.14826 0.315075
50000 76.9198 0.2475 3.86042e-05 -0.000116533 0.136162 -74179.2 -76013.2 1834.04 -74177.1 1.14684 0.725241
51000 76.9337 0.2525 6.58893e-05 0.00018066 0.139581 -74177.5 -76011.9 1834.37 -74181.3 1.14597 -1.19194
