# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
100 77.2112 0.025 0.00212644 0.00145553 0.139866 -74582 -76423 1840.98 -74633.5 1.19176 -15.4606
200 77.609 0.075 0.00132945 -0.00136853 0.36223 -74251.7 -76102.2 1850.47 -74269.2 1.19134 -5.8962
300 77.7382 0.125 -0.00119643 0.00162176 0.492513 -73770.9 -75624.4 1853.55 -73757.7 1.19135 4.56408
400 78.5716 0.175 0.00138814 -0.00166448 0.52022 -73262.2 -75135.6 1873.42 -73260 1.19116 0.817885
500 79.0341 0.225 0.00254043 -0.00216059 0.512382 -72842.5 -74726.9 1884.45 -72858 1.19026 -5.24449
600 79.462 0.275 -0.000220234 0.00241539 0.46603 -72559.4 -74454 1894.65 -72567.8 1.18936 -2.75674
700 79.4203 0.325 0.000813184 -0.00411191 0.439524 -72373 -74266.7 1893.66 -72339.1 1.18764 11.5903
800 79.4241 0.375 0.00151519 0.000425247 0.398726 -72278.1 -74171.9 1893.75 -72268.8 1.18656 3.21731
900 79.594 0.425 -0.000744806 0.000641862 0.374343 -72250.3 -74148.1 1897.8 -72260.4 1.18489 -3.39703
1000 78.781 0.267515 0.00149811 0.000510707 0.370439 -72228.7 -74107.1 1878.41 -72255.1 1.1829 -8.92203
1100 78.9245 -0.452084 0.00255224 -0.000899407 0.374324 -72172.5 -74054.3 1881.84 -72168.7 1.18109 1.35997
1200 78.8682 -0.400291 -0.000793356 -0.000208766 0.352471 -72142.8 -74023.2 1880.49 -72136.8 1.17957 2.02868
1300 79.2624 -0.348523 0.00138527 -0.000189895 0.349385 -72132 -74021.9 1889.89 -72132 1.17774 0.0246363
1400 78.6953 -0.295412 -0.00103931 0.000312171 0.348664 -72113.7 -73990.1 1876.37 -72121.5 1.17638 -2.59579
1500 78.9683 -0.243227 -0.000364213 -0.000558497 0.347283 -72061.4 -73944.3 1882.88 -72053.3 1.17575 2.78657
1600 79.5255 -0.190735 -0.00187903 0.00039921 0.339712 -72076.4 -73972.5 1896.17 -72054.6 1.17416 7.35464
1700 78.9181 -0.138983 0.00214263 -0.00131762 0.344351 -72100.5 -73982.1 1881.68 -72106.3 1.17217 -1.90714
1800 79.1755 -0.085727 -0.00221027 0.000993079 0.347864 -72080.1 -73967.9 1887.82 -72061.7 1.17119 6.19941
1900 79.0525 -0.0340806 0.00266914 0.000170987 0.345839 -72096.7 -73981.6 1884.89 -72132.8 1.17071 -12.0612
2000 79.0929 0.0200442 0.000327747 -0.00249859 0.351974 -72073 -73958.9 1885.85 -72041.3 1.17001 10.6575
2100 79.3137 0.074668 -0.000271568 4.13544e-06 0.357954 -72031.3 -73922.4 1891.12 -72023.1 1.17015 2.78381
2200 79.3991 0.12698 -0.000108546 4.66643e-05 0.353032 -72060.1 -73953.3 1893.15 -72061.1 1.16936 -0.301574
2300 79.0917 0.180081 0.00160695 0.000840382 0.360177 -72046 -73931.9 1885.82 -72063.9 1.16803 -5.95147
2400 79.5674 0.233432 -0.000305322 -0.000618957 0.338423 -72058.7 -73955.9 1897.17 -72059.6 1.16723 -0.262255
2500 78.7797 0.286115 0.000273296 0.00124208 0.347331 -72097.8 -73976.1 1878.38 -72107.3 1.16602 -3.1791
2600 79.3472 0.338945 0.000271185 -0.000119244 0.354508 -72081.3 -73973.2 1891.92 -72080.1 1.16505 0.437912
2700 78.9933 0.391138 -0.000594231 -0.00116602 0.353928 -72098.4 -73981.9 1883.48 -72087.8 1.16484 3.58239
2800 79.0338 0.341412 -0.00163498 -0.0015228 0.372934 -72042.3 -73926.7 1884.44 -72014.2 1.1644 9.45873
2900 79.556 -0.429915 0.000613676 0.000792177 0.35608 -72029.9 -73926.8 1896.89 -72040.2 1.1643 -3.36638
3000 79.7679 -0.369885 0.00252765 0.00132698 0.367786 -72016.1 -73918 1901.95 -72049.2 1.16471 -10.9592
3100 79.0413 -0.31614 -0.000745813 -0.00095392 0.357602 -72071.3 -73955.9 1884.62 -72051.8 1.16484 6.54516
3200 79.1493 -0.259915 0.00165874 0.000834774 0.355716 -72050 -73937.2 1887.2 -72069.4 1.16436 -6.43581
3300 78.9561 -0.203489 0.000158987 -0.00251786 0.355227 -72045.9 -73928.5 1882.59 -72038 1.16398 2.67079
3400 78.9361 -0.148973 0.00148193 0.000349627 0.358561 -72027.5 -73909.7 1882.11 -72042.6 1.163 -4.95558
3500 78.8601 -0.0946165 -0.000185774 -0.00195338 0.364044 -72000.8 -73881.1 1880.3 -71953.1 1.16305 15.9662
3600 79.6152 -0.033201 -0.00171005 0.00124979 0.376994 -71891.1 -73789.4 1898.31 -71889.7 1.16349 0.525067
3700 79.8069 0.0222768 0.00106332 -0.00104965 0.358819 -71915.1 -73818 1902.87 -71941.4 1.16284 -8.73756
3800 79.4238 0.0780564 0.00184645 0.000680431 0.350731 -71974.1 -73867.9 1893.74 -71977.6 1.1631 -1.10377
3900 79.1889 0.136519 0.000916243 -0.000850671 0.358761 -71970.3 -73858.5 1888.14 -71952.8 1.16362 5.85877
4000 79.6259 0.194633 -0.00251037 -0.0015585 0.358215 -71961.5 -73860.1 1898.56 -71940.1 1.16412 7.17553
4100 79.2814 0.250552 0.00121449 0.000856878 0.342569 -72024.5 -73914.8 1890.35 -72049.1 1.16406 -8.17186
4200 78.6774 0.305308 3.03337e-05 -0.000696631 0.356075 -72039.3 -73915.2 1875.94 -72034.8 1.16396 1.47848
4300 78.9732 0.360607 -0.00161043 0.0016427 0.355104 -72003.9 -73886.9 1883 -71988.9 1.16373 5.03238
4400 79.153 0.361442 0.00114366 -0.000517098 0.357791 -71989.1 -73876.4 1887.28 -72001 1.16314 -3.9435
4500 79.3061 -0.4058 0.000886711 -2.03037e-05 0.355386 -71982.5 -73873.4 1890.94 -71983.5 1.16222 -0.303747
4600 79.3904 -0.340265 0.00319742 1.64683e-05 0.372209 -71915.1 -73808.1 1892.94 -71930.7 1.16324 -5.13843
4700 79.5953 -0.277359 0.000560768 -0.000126924 0.37708 -71872.1 -73770 1897.83 -71885.6 1.16382 -4.45217
4800 79.8995 -0.215587 7.18654e-05 -0.00234429 0.366318 -71866.4 -73771.5 1905.08 -71840 1.16328 8.83909
4900 79.1312 -0.158001 -9.73749e-05 -0.000255384 0.351004 -71923.5 -73810.2 1886.76 -71905.7 1.16363 5.99925
5000 79.5347 -0.0980637 0.000290736 0.000384236 0.360712 -71917.5 -73813.8 1896.38 -71919.5 1.16425 -0.584012
5100 79.2829 -0.0357959 -0.00118319 0.00053365 0.355838 -71937.9 -73828.3 1890.38 -71956.4 1.16363 -6.14348
5200 79.3117 0.0224094 0.00105538 -0.000460191 0.356529 -71956 -73847.1 1891.07 -71964.4 1.16356 -2.78442
5300 78.8742 0.0780799 0.000443827 -0.000421859 0.345099 -72012.5 -73893.1 1880.64 -71991.1 1.16353 7.1438
5400 79.0882 0.139251 0.00074336 0.00225871 0.358299 -71959.1 -73844.9 1885.74 -71991.8 1.1638 -10.8242
5500 79.7338 0.200726 0.00166617 -0.00056094 0.369594 -71913.6 -73814.7 1901.13 -71932.8 1.16357 -6.30552
5600 79.5445 0.26122 -0.00148882 -0.00143575 0.349832 -71943.4 -73840 1896.62 -71925.4 1.16383 6.07844
5700 78.896 0.318082 -0.000860719 -0.00193786 0.36286 -71971.1 -73852.2 1881.16 -71921.3 1.16388 16.6747
5800 79.1623 0.374762 0.00139215 0.00133786 0.364491 -71954 -73841.5 1887.51 -71999 1.1637 -14.9387
5900 79.3469 -0.223354 0.00139772 -0.00072579 0.360479 -71972.3 -73864.3 1891.91 -71965.6 1.16372 2.28058
