# LAMMPS data file written by OVITO Basic 3.7.6
8000 atoms
1 atom types
-8.3994896876 73.3994896876 xlo xhi
11.1993957602 53.8006042398 ylo yhi
-2.0073388506 67.0073388506 zlo zhi
0.0 0.0 14.4132121124 xy xz yz

Masses

1 18.0153

Atoms  # atomic

5671 1 -4.5153 21.4932915203 4.21097
6740 1 5.97234 21.4478915203 10.7949
1047 1 -0.737382 17.9238915203 3.93052
7351 1 1.09882 20.6503915203 0.901282
1709 1 -5.83917 15.4425370096 2.7858222987
630 1 7.57023 11.6433285299 -0.9273777013
1903 1 -3.22494 19.2454915203 3.50768
3862 1 -4.6744793752 17.1567915203 4.58633
5813 1 -5.7738793752 19.1715370096 0.2367222987
6177 1 7.73737 21.5082915203 3.717
3487 1 -1.05356 21.9639915203 6.40507
1887 1 -0.944385 14.1263915203 1.44105
131 1 7.9583 17.1233285299 3.0747222987
706 1 -1.80392 16.586 -0.1104
618 1 -4.9245793752 23.1255830407 14.8938
2307 1 1.00252 16.0735830407 9.71858
2166 1 7.91782 15.3478 -1.2858
6437 1 -3.16441 18.8418915203 0.826489
361 1 1.40611 21.7627915203 5.15646
1156 1 10.5616 19.2772915203 0.445431
4746 1 6.87535 23.7062915203 9.33096
221 1 4.83221 24.5482915203 13.0804
2450 1 6.31708 20.4293 1.74194
3423 1 1.32352 19.7673 3.40585
7004 1 -6.7276793752 18.7585830407 12.4121
2847 1 -4.4127793752 20.1513915203 8.67587
412 1 10.4278 20.5025915203 9.56755
5662 1 -2.67062 24.2975830407 13.2234
3798 1 0.132042 15.2406915203 3.59379
5836 1 -8.1754793752 22.6915915203 7.30407
2269 1 -3.64103 12.2505370096 -1.7934777013
3642 1 -7.8238793752 14.5143285299 4.6216222987
3346 1 3.46249 17.9336 3.80414
7002 1 -0.767485 21.3636915203 9.23508
4058 1 4.26389 17.0765370096 -0.4541777013
3680 1 5.44724 17.9409915203 2.06694
6641 1 5.83425 21.2644915203 5.76461
1499 1 -5.4117793752 21.8822915203 6.78273
1233 1 9.58424 16.7845370096 0.5885222987
4597 1 -1.5397 20.9148915203 -0.0113947
2812 1 0.490297 17.1462915203 14.6203
107 1 3.85719 14.8382915203 1.00051
501 1 11.2152 23.0997915203 8.35508
284 1 3.32398 21.3817915203 7.08597
4526 1 -6.4192 21.1621915203 2.09033
2034 1 5.42761 15.8125830407 14.4968
3319 1 10.1466 20.0868915203 4.5768
7977 1 -0.587405 19.1558915203 6.43968
6995 1 1.99204 18.8845915203 7.18875
2915 1 2.71498 23.4875830407 14.4078
1663 1 11.2592 22.1364 0.629315
5181 1 -3.87282 13.8065370096 1.4327222987
3774 1 10.3059 13.9255915203 2.91345
519 1 11.5708 19.7555830407 13.883
3007 1 -1.37146 14.5708915203 6.00517
4595 1 -3.95819 14.9175370096 -1.1216777013
6158 1 -2.57954 18.3694915203 7.98289
7858 1 7.7821 19.7426915203 9.20853
4651 1 2.23866 18.8742 -0.942599
5408 1 3.86325 17.9485830407 11.8757
800 1 6.24729 16.5207915203 9.71007
5915 1 1.5437 13.7025370096 -0.0859777013
4297 1 9.08141 23.7745830407 12.6834
4228 1 1.60712 21.9781915203 12.3607
7690 1 9.96468 15.0854915203 6.68151
7525 1 -0.0643177 24.2489915203 12.0307
506 1 -4.85259 15.4327915203 9.10702
1808 1 0.0196364 23.9948915203 9.30963
2418 1 -5.6122793752 12.9199915203 5.29171
3821 1 8.96732 17.2437915203 9.6717
3091 1 -4.2871793752 17.7635830407 13.0726
2304 1 -7.2890793752 17.0521915203 5.6489
262 1 4.54016 15.2075830407 11.955
396 1 9.38374 17.5100915203 5.35629
4358 1 -1.24718 17.5184915203 10.1983
3249 1 -3.44813 16.1941915203 6.80987
3770 1 8.00347 19.9505370096 -0.3257777013
7119 1 -6.59977 23.6543915203 12.4805
6339 1 3.8479 12.7444915203 4.57694
301 1 6.43121 18.6595830407 11.5831
5413 1 6.65725 22.6111915203 13.2187
7224 1 3.10314 16.4219915203 6.24777
6407 1 -6.7270793752 15.1875370096 -1.4357777013
4018 1 1.98932 19.4405830407 13.567
50 1 7.74307 14.5389915203 3.07909
5407 1 6.26377 14.1377915203 5.47349
4564 1 9.43201 16.7605830407 12.522
4790 1 10.7139 24.4325830407 14.6948
7999 1 7.43495 17.8765830407 14.1029
2985 1 -3.19039 21.5684915203 10.6486
156 1 6.41569 13.6629915203 0.74846
5610 1 -6.7151793752 21.1135830407 13.7702
6962 1 1.07816 14.7735915203 7.343
6661 1 8.77797 14.1946915203 12.2145
6701 1 -2.31632 20.0955830407 13.1205
4495 1 7.15843 18.8001915203 6.70333
298 1 -0.0661281 19.7667915203 11.4032
2939 1 5.64743 16.4621915203 6.94152
6300 1 -7.07251 16.8126915203 8.39792
6203 1 2.21485 18.7122915203 9.90979
5189 1 3.28109 21.4319915203 10.089
6825 1 6.64811 17.7749 -1.37454
2351 1 2.80107 15.1631915203 3.675
5682 1 2.59296 23.8641915203 8.72807
4108 1 -6.73301 19.2147915203 9.73963
7165 1 11.3917 15.8976915203 8.87289
7097 1 -3.17966 16.0342915203 11.2057
7816 1 -7.02618 16.7605370096 0.7708222987
7374 1 -7.62907 12.7165370096 -0.4468777013
5651 1 10.7415 21.7345915203 12.151
1098 1 0.144493 17.4308 -1.88504
219 1 11.6233 14.9185370096 0.7134222987
1636 1 -3.13962 13.1393285299 4.1321222987
3459 1 11.9087 21.3048915203 6.32208
5663 1 -4.31598 24.1337915203 10.8055
7039 1 -2.26007 22.1355830407 15.1672
7562 1 11.8606 18.1271 -1.77144
7398 1 -2.12079 17.9995830407 15.2289
4360 1 3.59864 20.8975830407 15.4489
5452 1 -3.91305 25.217374561 29.8737
