# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
1000 77.1622 0.00025 -3.5873e-06 5.31652e-06 -0.00436236 -75025.9 -76865.8 1839.82 -75025.5 1.10766 0.161845
2000 76.9946 0.00075 4.59663e-05 -4.32093e-05 -0.0039245 -75043.5 -76879.3 1835.82 -75043.3 1.1072 0.104617
3000 77.0401 0.00125 -0.00022045 4.31548e-05 0.0016292 -75036 -76872.9 1836.91 -75034.9 1.10716 0.390413
4000 77.0367 0.00175 0.000253995 -6.81712e-05 0.00207486 -75039.7 -76876.6 1836.83 -75042.6 1.10689 -0.884474
5000 76.8927 0.00225 6.56318e-05 -0.000107275 0.000409284 -75046.9 -76880.3 1833.39 -75044.6 1.10691 0.764374
6000 76.7385 0.00275 -0.000120431 0.000214359 0.00279694 -75047.7 -76877.4 1829.71 -75049.7 1.10697 -0.583605
7000 76.954 0.00325 -7.67719e-06 -0.00023046 0.00241057 -75035.4 -76870.3 1834.85 -75033.5 1.10694 0.657116
8000 76.9971 0.00375 -4.69076e-05 0.000262654 0.0038015 -75039 -76874.9 1835.88 -75041.6 1.10719 -0.746518
9000 76.8529 0.00425 1.72192e-05 -9.5464e-05 0.00554314 -75045.2 -76877.7 1832.44 -75045.8 1.10718 -0.138961
10000 77.1471 0.00475 1.952e-05 -0.000137666 0.00390974 -75030.7 -76870.2 1839.46 -75028 1.107 0.934593
11000 76.8908 0.00525 5.33039e-05 -2.02751e-05 0.00718827 -75048.2 -76881.6 1833.35 -75049.6 1.10713 -0.369504
12000 76.9107 0.00575 4.75174e-05 0.000196103 0.00788974 -75049.6 -76883.5 1833.82 -75052.1 1.10711 -0.727115
13000 77 0.00625 -0.000101363 6.88023e-05 0.0059424 -75041 -76877 1835.95 -75040 1.10699 0.350124
14000 77.1607 0.00675 5.95516e-05 -5.82952e-05 0.00657556 -75031.4 -76871.2 1839.78 -75033.8 1.10683 -0.676257
15000 76.9675 0.00725 -8.97264e-06 -5.41065e-05 0.00728385 -75041 -76876.2 1835.18 -75039.9 1.10669 0.439463
16000 77.0384 0.00775 -0.000144249 9.74388e-05 0.00828322 -75035.9 -76872.7 1836.87 -75034.7 1.10663 0.413965
17000 76.9302 0.00825 1.21913e-05 -0.000127244 0.0103564 -75035.4 -76869.7 1834.28 -75035.7 1.10644 -0.0429326
18000 77.148 0.00875 -6.72689e-05 2.11979e-05 0.00938727 -75024.5 -76863.9 1839.48 -75021.4 1.10615 1.01351
19000 77.0456 0.00925 3.43028e-05 0.000138133 0.0130789 -75029.5 -76866.5 1837.04 -75032.5 1.10593 -0.884703
20000 76.9927 0.00975 9.15841e-05 -0.000123892 0.0134801 -75028 -76863.8 1835.78 -75028.5 1.10564 -0.0925562
21000 77.0152 0.01025 -5.64876e-05 -0.000140901 0.0157704 -75030.8 -76867.1 1836.31 -75027 1.1058 1.27175
22000 77.082 0.01075 0.000126873 0.00026812 0.0175503 -75034.6 -76872.5 1837.9 -75041.1 1.10591 -2.02328
23000 77.1046 0.01125 7.25265e-05 -0.000199253 0.0133266 -75031 -76869.4 1838.44 -75028.7 1.10582 0.786924
24000 76.9948 0.01175 -0.000305981 -7.32852e-05 0.0168755 -75032.8 -76868.6 1835.83 -75029.5 1.1059 1.10824
25000 77.1805 0.01225 -1.61639e-05 0.00025372 0.0193255 -75023.9 -76864.2 1840.25 -75027.1 1.10595 -0.938675
26000 77.0313 0.01275 3.65162e-05 -4.09012e-05 0.0208712 -75033.4 -76870.1 1836.7 -75031.2 1.106 0.744887
27000 77.2101 0.01325 -0.000142764 -0.000178062 0.0254756 -75019.9 -76860.9 1840.96 -75017.9 1.10596 0.6794
28000 76.9422 0.01375 0.000186351 0.000158921 0.0265985 -75029.8 -76864.4 1834.57 -75032.3 1.10592 -0.741145
29000 77.0471 0.01425 0.000205036 0.000198607 0.0292136 -75023.5 -76860.6 1837.07 -75031.2 1.106 -2.35518
30000 77.0473 0.01475 -8.52309e-05 -0.000173624 0.0274231 -75026 -76863.1 1837.08 -75022.8 1.10626 1.05627
31000 77.1067 0.01525 -6.41932e-05 2.19787e-05 0.0281817 -75026.9 -76865.4 1838.49 -75025 1.10651 0.664086
32000 76.9448 0.01575 1.1314e-05 -0.00020049 0.0260204 -75038.5 -76873.2 1834.63 -75035.9 1.10638 0.885667
33000 77.0061 0.01625 2.82861e-05 0.000154809 0.0300828 -75026.8 -76862.9 1836.1 -75030.6 1.10615 -1.18861
34000 76.9418 0.01675 -0.000153336 -7.33797e-05 0.0307984 -75031.6 -76866.2 1834.56 -75027.6 1.10605 1.3069
35000 77.1044 0.01725 5.73264e-05 -7.08778e-05 0.0355194 -75018.3 -76856.7 1838.44 -75018.9 1.1056 -0.138589
36000 77.079 0.01775 1.56975e-05 0.000135659 0.038677 -75024.4 -76862.2 1837.83 -75028.3 1.10576 -1.19503
37000 77.0162 0.01825 9.93187e-06 1.26158e-05 0.0366689 -75029.5 -76865.9 1836.33 -75028.6 1.10583 0.356991
38000 76.9649 0.01875 8.64139e-05 -3.10645e-05 0.0331235 -75032.8 -76867.9 1835.11 -75033.8 1.10587 -0.263789
39000 77.0365 0.01925 5.55559e-05 0.000116027 0.0352745 -75031.8 -76868.6 1836.82 -75033.5 1.10587 -0.508246
40000 77.0089 0.01975 -0.000152149 -0.000108698 0.0401415 -75036.7 -76872.9 1836.16 -75035.4 1.1059 0.450944
41000 76.9564 0.02025 0.000197668 0.000201364 0.0407713 -75034.7 -76869.6 1834.91 -75037.3 1.10535 -0.806511
42000 76.9819 0.02075 1.94283e-05 -0.000165572 0.0416078 -75035.5 -76871 1835.52 -75034.7 1.10528 0.311178
43000 76.9927 0.02125 -0.000225137 0.000158421 0.0406625 -75033.8 -76869.5 1835.78 -75032.2 1.10519 0.569716
44000 76.825 0.02175 0.000103603 9.58974e-05 0.0421648 -75041.8 -76873.6 1831.78 -75045.8 1.10522 -1.20722
45000 76.9271 0.02225 -1.44995e-06 -0.000306597 0.0448481 -75034.9 -76869.1 1834.21 -75031.7 1.10498 1.04165
46000 77.0488 0.02275 -8.56633e-05 6.99968e-05 0.0446611 -75030.9 -76868 1837.11 -75029.9 1.10521 0.36433
47000 77.0872 0.02325 5.27872e-06 0.00012544 0.0470393 -75027.3 -76865.3 1838.03 -75030.7 1.10493 -1.05591
48000 76.8595 0.02375 -6.51742e-05 -0.00014163 0.0468495 -75037.3 -76869.9 1832.6 -75034.9 1.10486 0.797057
49000 76.8946 0.02425 7.18053e-05 3.81594e-05 0.0426112 -75039.6 -76873 1833.44 -75041.9 1.10515 -0.688117
50000 76.9161 0.02475 -3.90837e-05 5.11107e-05 0.0495309 -75033.8 -76867.7 1833.95 -75031.8 1.10512 0.66185
51000 77.044 0.02525 -0.00010167 -5.29655e-05 0.0512864 -75022 -76859 1837 -75018.5 1.10484 1.14696
52000 76.977 0.02575 0.00017965 -0.000161434 0.0478582 -75021.4 -76856.8 1835.4 -75023.4 1.10464 -0.592208
53000 77.1597 0.02625 8.06931e-05 -1.83551e-05 0.0470831 -75012.1 -76851.8 1839.76 -75012.2 1.10449 0.0329451
54000 77.0984 0.02675 1.97649e-05 0.000191538 0.0507382 -75010.4 -76848.7 1838.29 -75014.8 1.10436 -1.33085
55000 76.9019 0.02725 0.000153653 -1.52462e-05 0.0508388 -75023.8 -76857.4 1833.61 -75024 1.10448 0.000410409
56000 77.1155 0.02775 -0.000230031 -0.000214676 0.0521437 -75016.6 -76855.3 1838.7 -75012.4 1.10453 1.39317
57000 77.0016 0.02825 0.000166882 0.000210251 0.0552016 -75019.3 -76855.2 1835.99 -75022.9 1.10414 -1.08499
58000 77.1604 0.02875 -0.000179301 -3.67999e-06 0.0534139 -75011.2 -76850.9 1839.77 -75008.8 1.10419 0.798541
59000 77.0185 0.02925 4.64e-05 -0.000236722 0.0530642 -75022 -76858.4 1836.39 -75021.7 1.10382 0.150106
60000 77.0805 0.02975 2.6721e-05 0.000164428 0.0562297 -75016 -76853.8 1837.87 -75018.8 1.1035 -0.845666
61000 77.0966 0.03025 2.12021e-05 -2.58958e-05 0.0598709 -75009.4 -76847.6 1838.25 -75008.9 1.10343 0.216022
62000 76.9501 0.03075 -0.000144132 -3.91066e-06 0.0581001 -75015 -76849.8 1834.76 -75012.7 1.1033 0.782839
63000 76.9617 0.03125 0.000205868 3.99899e-05 0.0612756 -75011.1 -76846.2 1835.04 -75013.5 1.10334 -0.687915
64000 77.1241 0.03175 -0.000115191 3.45396e-05 0.0571995 -75006.9 -76845.8 1838.91 -75007.3 1.10338 -0.061216
65000 77.1191 0.03225 -1.66378e-05 -1.254e-06 0.0568535 -75005.5 -76844.3 1838.79 -75004.6 1.10308 0.312104
66000 76.9947 0.03275 0.000127222 1.83879e-05 0.0602123 -75007.4 -76843.2 1835.82 -75010.1 1.10303 -0.817264
67000 77.1552 0.03325 -2.23908e-05 3.58516e-05 0.0621279 -75002.7 -76842.4 1839.65 -75003.7 1.10328 -0.258054
68000 76.9093 0.03375 -0.000151215 -4.50909e-05 0.0625556 -75012 -76845.8 1833.79 -75009.6 1.10312 0.817225
69000 77.1376 0.03425 0.000273603 3.48311e-06 0.0620439 -74998.4 -76837.6 1839.23 -74998.8 1.1031 -0.0753756
70000 77.0247 0.03475 -0.000205412 0.000114618 0.0649568 -75007.5 -76844.1 1836.54 -75008.8 1.10307 -0.342172
71000 76.8764 0.03525 4.36658e-05 -7.43098e-05 0.065584 -75016.2 -76849.2 1833 -75015.4 1.10341 0.322397
72000 77.0525 0.03575 -0.000100512 -3.32726e-05 0.0639451 -74998.7 -76835.9 1837.2 -74998.9 1.10289 -0.0258437
73000 76.9653 0.03625 0.000109933 3.49675e-05 0.0677683 -75005.2 -76840.3 1835.12 -75007.5 1.10284 -0.696588
74000 76.969 0.03675 5.75069e-05 1.80116e-05 0.0649035 -74999.7 -76834.9 1835.21 -75000.2 1.10298 -0.0975569
