# LAMMPS data file written by OVITO Basic 3.7.6
8000 atoms
1 atom types
-0.2895226748 65.2895226747 xlo xhi
9.6476049946 55.3523950054 ylo yhi
-3.1632845791 68.1632845791 zlo zhi
0.0 0.0 -15.7913571554 xy xz yz

Masses

1 18.0153

Atoms  # atomic

264 1 12.0964 17.3001099892 -2.06753
3566 1 1.37956 13.6860099892 3.30891
7458 1 10.8002 13.947247058 -1.6264691582
6741 1 6.41749 11.009247058 -0.1939691582
6901 1 4.41696 17.417247058 -2.1580691582
7222 1 15.4557 14.8524099892 -0.995874
816 1 10.7156 19.7253099892 -2.17829
4008 1 9.10404 13.1569099892 1.39279
6562 1 14.9023 17.5351099892 -1.85537
3134 1 10.6705 11.405247058 -0.2799691582
2501 1 0.677759 12.2664099892 -2.3248
2708 1 3.43461 20.2820370688 -1.9009691582
2822 1 7.00044 16.2360370688 -1.6989691582
6678 1 11.2904 18.3144099892 2.23159
7634 1 5.5425546505 14.774247058 1.2373308418
3503 1 4.26447 11.8792099892 4.37263
4017 1 13.176 12.109247058 0.9248308418
7286 1 8.34338 18.5083099892 1.86869
1773 1 5.2844546505 15.595247058 3.9292308418
5674 1 14.7044 16.4939099892 2.92298
7785 1 2.5781546505 15.5584099892 4.90525
6184 1 15.3389 19.1293099892 2.95131
6093 1 2.1144546505 18.0474099892 3.60868
7832 1 1.33175 18.7624 -1.06999
7117 1 6.33707 13.5512099892 -1.26021
2899 1 4.97409 18.3790099892 3.95756
5646 1 8.38942 18.7780099892 -1.10153
6501 1 1.21404 14.6490370688 -0.5712691582
1542 1 11.1116 16.1118099892 0.267077
855 1 9.45734 10.5906099892 -2.72257
2247 1 5.63646 19.2696099892 1.39221
1753 1 8.31302 15.8716099892 0.855536
3638 1 6.52418 12.4062099892 2.41872
7800 1 4.19424 17.0084099892 0.579744
3978 1 13.4344 14.9799099892 0.946767
4040 1 1.24767 16.9811 1.03174
6920 1 12.0773 16.2814199784 3.96896
7610 1 2.9954546505 13.410247058 1.0751308418
1762 1 10.0788 14.5124199784 3.80097
