# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
100 78.0141 0.025 -0.506873 -0.509428 0.149177 -74451.7 -76311.8 1860.13 -60158.2 1.22384 5014
200 76.9887 0.075 -0.505521 -0.507812 0.371772 -74192.5 -76028.2 1835.68 -59931.6 1.22453 5003.39
300 77.7807 0.125 -0.50677 -0.507237 0.501608 -73651 -75505.6 1854.56 -59404.5 1.22578 5003.41
400 78.782 0.175 -0.506597 -0.507018 0.530007 -73129.4 -75007.8 1878.44 -58922.8 1.22743 4996.11
500 79.2583 0.225 -0.506255 -0.507044 0.514471 -72726.7 -74616.5 1889.79 -58533.7 1.22953 4999.87
600 79.6428 0.275 -0.507216 -0.504193 0.476533 -72435.9 -74334.8 1898.96 -58280.2 1.23173 4995.6
700 79.7622 0.325 -0.506077 -0.507705 0.440108 -72291.4 -74193.2 1901.81 -58138.4 1.23374 5002.89
800 79.4326 0.375 -0.504255 -0.509539 0.402066 -72220.9 -74114.9 1893.95 -58088.2 1.2357 5003.65
900 78.7849 0.425 -0.507244 -0.503761 0.386039 -72158.4 -74036.9 1878.51 -58083.4 1.23736 4989.95
1000 78.7274 0.14337 -0.507506 -0.506446 0.35057 -72103.5 -73980.7 1877.14 -57988.7 1.23845 5008.39
1100 79.1723 -0.438073 -0.504731 -0.506768 0.34901 -72073.6 -73961.4 1887.74 -58031.3 1.24004 4989.08
1200 79.143 -0.384462 -0.506333 -0.509006 0.351512 -72076.8 -73963.8 1887.05 -57992.4 1.24132 5009.18
1300 78.9205 -0.330677 -0.506132 -0.506139 0.333431 -72080.8 -73962.5 1881.74 -58036.1 1.24137 4995.28
1400 78.9789 -0.277617 -0.50616 -0.507848 0.332932 -72102 -73985.2 1883.13 -58032.5 1.24185 5006.04
1500 78.6166 -0.223989 -0.507979 -0.505508 0.33093 -72098.4 -73972.9 1874.49 -58051.7 1.24246 5000.34
1600 78.939 -0.170519 -0.505077 -0.507282 0.331688 -72089.9 -73972.1 1882.18 -58061.9 1.24229 4993.03
1700 78.7791 -0.118708 -0.507507 -0.506806 0.333267 -72101.5 -73979.9 1878.37 -58032.4 1.24209 5006.85
1800 78.8873 -0.0671433 -0.504401 -0.507216 0.345418 -72091.3 -73972.2 1880.95 -58034.6 1.24174 5001.03
1900 79.0598 -0.0128805 -0.507884 -0.50648 0.341243 -72051.5 -73936.6 1885.06 -58005.6 1.24219 4999
2000 78.9521 0.0399741 -0.506177 -0.504972 0.340066 -72054.7 -73937.2 1882.49 -58011.1 1.24215 4997.99
2100 78.742 0.0932768 -0.504709 -0.510709 0.333341 -72028.5 -73906 1877.48 -57966.2 1.24218 5004.77
2200 79.0626 0.146593 -0.506186 -0.503813 0.333447 -72004.7 -73889.8 1885.13 -58013.2 1.24261 4981.34
2300 79.137 0.198665 -0.507048 -0.509226 0.328744 -72030.7 -73917.6 1886.9 -57940.6 1.24283 5017.42
2400 78.7911 0.250979 -0.50344 -0.506183 0.32073 -72059.5 -73938.2 1878.65 -58060.7 1.24232 4982.83
2500 78.8041 0.303667 -0.508047 -0.506411 0.308333 -72069.4 -73948.4 1878.97 -58008.3 1.24285 5007.1
2600 78.6456 0.355589 -0.505911 -0.507558 0.329698 -72077.5 -73952.6 1875.19 -58025.7 1.24313 5004.9
2700 79.0265 0.409648 -0.505428 -0.506199 0.332453 -72036.7 -73921 1884.27 -58010 1.24227 4992.49
2800 79.2502 -0.08277 -0.507802 -0.508101 0.323784 -72073 -73962.6 1889.6 -58004.9 1.24263 5008.69
2900 78.3659 -0.396903 -0.50645 -0.504864 0.331884 -72059.8 -73928.4 1868.52 -58062.1 1.24275 4984.14
3000 78.7813 -0.343219 -0.507947 -0.507169 0.33316 -72009.7 -73888.1 1878.42 -57931.2 1.24336 5015.35
3100 79.2806 -0.289007 -0.504551 -0.508014 0.328216 -72025 -73915.3 1890.33 -57974.7 1.24246 5001.63
3200 79.0318 -0.237597 -0.507606 -0.504983 0.309164 -72102.9 -73987.3 1884.39 -58063.9 1.24194 4995.53
3300 78.631 -0.183282 -0.506378 -0.507108 0.324794 -72101.5 -73976.3 1874.84 -58042 1.24197 5002.93
3400 79.0845 -0.127974 -0.507395 -0.506745 0.337246 -72094.8 -73980.4 1885.65 -58048.6 1.24162 4996.81
3500 78.6747 -0.0750554 -0.505769 -0.508132 0.335404 -72088.5 -73964.4 1875.88 -58030.9 1.24219 5003.13
3600 78.9698 -0.0208082 -0.505079 -0.505602 0.320168 -72063.2 -73946.1 1882.92 -58029.2 1.24274 4997
3700 78.9356 0.0325796 -0.508267 -0.507886 0.313575 -72100.3 -73982.4 1882.1 -58046.7 1.24344 5006.71
3800 78.6305 0.0861445 -0.507243 -0.504405 0.342156 -72085 -73959.8 1874.83 -58055.6 1.243 4996.39
3900 79.0212 0.1411 -0.504693 -0.507135 0.318222 -72057.8 -73941.9 1884.14 -58067 1.24336 4984.15
4000 78.7793 0.192682 -0.507956 -0.507684 0.32111 -72082.7 -73961 1878.37 -58032.1 1.24407 5008.34
4100 78.5074 0.246888 -0.50782 -0.507051 0.333074 -72047.8 -73919.7 1871.89 -57983.4 1.244 5012.98
4200 79.2689 0.300666 -0.505253 -0.503791 0.320473 -72047.6 -73937.6 1890.05 -58062.5 1.24334 4982.04
4300 78.619 0.352902 -0.508255 -0.509544 0.312248 -72071 -73945.5 1874.55 -57984.9 1.24384 5019.97
4400 79.1471 0.406632 -0.505242 -0.50661 0.313971 -72086.1 -73973.2 1887.14 -58054.2 1.24347 4999.15
4500 79.0746 -0.340035 -0.505407 -0.509056 0.320423 -72114.2 -73999.6 1885.42 -58100.9 1.24367 4993.39
4600 78.8744 -0.360632 -0.507999 -0.504366 0.339135 -72077.3 -73957.9 1880.64 -58025.8 1.24377 5007.38
4700 79.1803 -0.306794 -0.505907 -0.508315 0.315258 -72106.6 -73994.5 1887.93 -58094.1 1.24389 4993.99
4800 78.5683 -0.251158 -0.50649 -0.506976 0.336757 -72120.8 -73994.1 1873.34 -58062.5 1.2434 5008.24
4900 78.6893 -0.196458 -0.505821 -0.503938 0.327176 -72111.2 -73987.4 1876.23 -58103.9 1.24252 4986.61
5000 78.8428 -0.14008 -0.50645 -0.507471 0.343929 -72051.3 -73931.2 1879.89 -58007.6 1.24271 5000.35
5100 79.0197 -0.0831317 -0.506344 -0.506691 0.326094 -72044.7 -73928.9 1884.11 -57984.3 1.24211 5003.84
5200 79.134 -0.0258395 -0.506733 -0.50743 0.332219 -72030.5 -73917.3 1886.83 -57971.4 1.24213 5003.45
5300 78.9225 0.0304312 -0.506046 -0.507683 0.337103 -72036 -73917.7 1881.79 -57990.4 1.24212 4998.63
5400 78.7854 0.0876022 -0.507332 -0.506372 0.338644 -71988.5 -73867.1 1878.52 -57930 1.24247 5004.64
5500 79.1654 0.146472 -0.507407 -0.506033 0.332808 -71959.2 -73846.8 1887.58 -57897.9 1.24231 5004.94
5600 79.7831 0.206701 -0.504585 -0.50727 0.322013 -71963.7 -73866.1 1902.31 -57951.3 1.24265 4988.93
5700 78.9472 0.264573 -0.508218 -0.506216 0.325781 -72011.5 -73893.8 1882.38 -57960.7 1.24337 5005.51
5800 78.62 0.32055 -0.505638 -0.50607 0.312924 -72031.2 -73905.8 1874.57 -58010.3 1.24361 4995.8
5900 78.9692 0.376755 -0.503997 -0.508581 0.322454 -72051.3 -73934.3 1882.9 -58012.6 1.24328 5000.83
6000 78.6818 -0.0568016 -0.508385 -0.506577 0.317721 -72084.5 -73960.6 1876.05 -58049.5 1.24307 4998.72
6100 78.9017 -0.357813 -0.506097 -0.504607 0.329275 -72062.1 -73943.4 1881.29 -58021.9 1.24314 5000.84
6200 79.2752 -0.295436 -0.504781 -0.511255 0.329966 -72032.6 -73922.8 1890.2 -57978.1 1.24338 5006.9
6300 79.2551 -0.232533 -0.508601 -0.503669 0.34421 -72021 -73910.7 1889.72 -58001.9 1.24373 4995.67
6400 79.2544 -0.170965 -0.507329 -0.505814 0.339011 -71999.3 -73889 1889.7 -57975.4 1.24449 5000.46
6500 78.9307 -0.114921 -0.503657 -0.508386 0.325629 -72032.7 -73914.7 1881.98 -58016.6 1.24483 4999
6600 79.1272 -0.0534421 -0.506119 -0.506279 0.317403 -72034.4 -73921.1 1886.67 -58037.6 1.24493 4992.53
6700 78.7253 0.00383762 -0.506382 -0.507112 0.328787 -72068.1 -73945.1 1877.09 -58061.9 1.24552 4998.23
6800 79.254 0.0643509 -0.506633 -0.505871 0.334742 -72048.4 -73938.1 1889.69 -58007.2 1.24434 5005.97
6900 78.9421 0.120107 -0.5054 -0.508432 0.316324 -72111.6 -73993.8 1882.26 -58097.5 1.24401 4994.99
7000 78.71 0.180683 -0.508154 -0.505274 0.341539 -72089.6 -73966.4 1876.72 -58044.1 1.2437 5005.01
7100 78.9285 0.238491 -0.50626 -0.507132 0.323081 -72074.5 -73956.5 1881.93 -58042.7 1.24405 5001.46
7200 78.43 0.293694 -0.50625 -0.505178 0.334604 -72080 -73950 1870.05 -58082.1 1.24401 4989.24
7300 78.3614 0.348068 -0.506323 -0.507688 0.345862 -72032.8 -73901.2 1868.41 -57971.2 1.24297 5007.74
7400 79.7164 -0.00955309 -0.508433 -0.507289 0.333185 -71941.9 -73842.6 1900.72 -57878.7 1.24256 5006.65
7500 79.8534 -0.340454 -0.504433 -0.505551 0.334546 -71975.3 -73879.3 1903.98 -57951.6 1.2425 4992.39
7600 79.734 -0.268736 -0.506857 -0.509362 0.342934 -71955.4 -73856.5 1901.14 -57870.3 1.24249 5014.2
7700 79.1594 -0.205901 -0.506423 -0.506232 0.336775 -71992.3 -73879.7 1887.44 -57972.7 1.24256 4991.13
7800 78.9257 -0.142755 -0.506448 -0.506962 0.335399 -72011.9 -73893.8 1881.87 -57945.1 1.24224 5006.69
7900 78.7025 -0.0853615 -0.506247 -0.504838 0.306422 -72065.7 -73942.3 1876.54 -58051.1 1.24225 4988.14
8000 78.693 -0.0240856 -0.506837 -0.508332 0.335672 -72045.2 -73921.5 1876.32 -57984.3 1.24257 5005.87
8100 78.9386 0.0408327 -0.505282 -0.506358 0.332523 -71979.1 -73861.2 1882.17 -57948.8 1.24334 4998.07
8200 79.0109 0.101994 -0.508467 -0.505261 0.322832 -71969.8 -73853.7 1883.9 -57941 1.24407 5000.55
8300 79.0909 0.159466 -0.506619 -0.508876 0.325987 -72018.4 -73904.2 1885.8 -57972.1 1.24377 5005.48
