# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
1000 76.8463 0.00025 -0.0657377 -0.0659058 0.00255854 -74726.3 -76558.5 1832.28 -72800 1.17599 649.144
2000 76.8866 0.00075 -0.065838 -0.0657221 0.00463842 -74730.7 -76563.9 1833.24 -72804.1 1.17596 649.165
3000 77.0068 0.00125 -0.0659271 -0.0657949 0.00728331 -74724.1 -76560.2 1836.11 -72794.1 1.17567 650.155
4000 77.0451 0.00175 -0.0656908 -0.0657511 0.00942526 -74724 -76561 1837.02 -72793.7 1.17538 650.081
5000 77.136 0.00225 -0.066056 -0.0661564 0.00675911 -74723 -76562.2 1839.19 -72789.7 1.17503 650.943
6000 76.9453 0.00275 -0.065732 -0.0655484 0.00534363 -74731.1 -76565.7 1834.65 -72806 1.1752 648.279
7000 77.1423 0.00325 -0.0658283 -0.066002 0.0064977 -74725.5 -76564.9 1839.34 -72792.1 1.17489 650.88
8000 76.9264 0.00375 -0.0657403 -0.0657939 0.00842587 -74733.2 -76567.4 1834.19 -72805.5 1.17474 648.876
9000 77.0701 0.00425 -0.0660621 -0.0659629 0.00908502 -74716.6 -76554.2 1837.62 -72780.8 1.17461 651.526
10000 77.1634 0.00475 -0.0660378 -0.06586 0.011878 -74705.8 -76545.7 1839.84 -72771.7 1.1742 650.762
11000 77.009 0.00525 -0.0659018 -0.0659064 0.0175115 -74714.7 -76550.8 1836.16 -72783.7 1.17433 649.732
12000 76.8168 0.00575 -0.0656035 -0.0659658 0.0180077 -74731.9 -76563.5 1831.58 -72803.2 1.17431 648.96
13000 76.9836 0.00625 -0.0659363 -0.0656607 0.0167807 -74717.7 -76553.3 1835.56 -72786.6 1.17427 649.743
14000 77.0178 0.00675 -0.0657889 -0.0658765 0.0207531 -74719.7 -76556 1836.37 -72787.9 1.17468 650.215
15000 76.9877 0.00725 -0.0658366 -0.0660437 0.0201989 -74718.3 -76553.9 1835.66 -72785.7 1.17461 650.451
16000 76.9119 0.00775 -0.0657663 -0.0656449 0.0233676 -74727.9 -76561.8 1833.85 -72800.1 1.17439 648.717
17000 77.0138 0.00825 -0.0657652 -0.0660611 0.0255459 -74723.9 -76560.1 1836.28 -72788.6 1.17416 651.091
18000 76.9231 0.00875 -0.0661715 -0.0657225 0.0253825 -74731.5 -76565.6 1834.12 -72798.4 1.17402 650.257
19000 77.0531 0.00925 -0.0658764 -0.066072 0.0300571 -74722.1 -76559.3 1837.22 -72788.5 1.17388 650.402
20000 76.927 0.00975 -0.0657674 -0.0657226 0.0316735 -74731.1 -76565.3 1834.21 -72801.1 1.17423 649.358
21000 76.9722 0.01025 -0.0658286 -0.0659227 0.0341688 -74734.8 -76570.1 1835.29 -72804 1.17441 649.744
22000 77.0695 0.01075 -0.0659614 -0.0658035 0.0325147 -74720.3 -76557.9 1837.61 -72786.1 1.17437 650.833
23000 76.9092 0.01125 -0.0656569 -0.065744 0.0315699 -74720.6 -76554.4 1833.78 -72793.1 1.17413 648.475
24000 77.1166 0.01175 -0.0661339 -0.0659934 0.035363 -74717.1 -76555.9 1838.73 -72781.1 1.17384 651.146
25000 77.1604 0.01225 -0.0657128 -0.0658209 0.0423376 -74717.9 -76557.7 1839.78 -72786.1 1.17354 649.61
26000 77.0868 0.01275 -0.0658053 -0.0656773 0.0415082 -74716.9 -76554.9 1838.02 -72786.1 1.17384 649.408
27000 76.9091 0.01325 -0.065922 -0.0660662 0.0416035 -74731.8 -76565.5 1833.78 -72796 1.17356 650.924
28000 76.8616 0.01375 -0.0660179 -0.0659192 0.0420241 -74730.2 -76562.9 1832.65 -72795.9 1.17367 650.527
29000 77.0319 0.01425 -0.0657201 -0.0658528 0.0396639 -74720.5 -76557.2 1836.71 -72788.3 1.17336 649.647
30000 77.0339 0.01475 -0.0660183 -0.0658244 0.0431735 -74716.3 -76553 1836.76 -72781.5 1.17346 650.559
31000 77.0646 0.01525 -0.065791 -0.0658263 0.0428833 -74720.9 -76558.4 1837.49 -72787.8 1.17346 649.974
32000 77.05 0.01575 -0.0658693 -0.0659366 0.0464912 -74716 -76553.2 1837.14 -72783.5 1.17329 649.678
33000 76.7741 0.01625 -0.0658656 -0.0657002 0.048157 -74736.8 -76567.4 1830.56 -72805 1.17336 649.477
34000 76.7997 0.01675 -0.0656328 -0.0659535 0.0506485 -74728.3 -76559.4 1831.17 -72795.3 1.17342 649.905
35000 76.805 0.01725 -0.0659992 -0.0658718 0.0499474 -74734.3 -76565.6 1831.3 -72800.5 1.1732 650.096
36000 77.0757 0.01775 -0.0656267 -0.0658468 0.0524511 -74718.1 -76555.8 1837.75 -72786.9 1.17336 649.269
37000 77.061 0.01825 -0.0661923 -0.0658687 0.053863 -74720.2 -76557.6 1837.4 -72780.7 1.17342 652.119
38000 77.021 0.01875 -0.0657231 -0.0657719 0.0513538 -74710.4 -76546.8 1836.45 -72783.6 1.17349 647.865
39000 76.9936 0.01925 -0.0658871 -0.0659872 0.0543115 -74713.1 -76548.9 1835.8 -72776.9 1.17348 651.048
40000 77.0598 0.01975 -0.0658857 -0.0657664 0.0520395 -74711.1 -76548.5 1837.37 -72779.9 1.17355 649.368
41000 77.0512 0.02025 -0.0658582 -0.0657393 0.056254 -74712.6 -76549.8 1837.17 -72779.1 1.17345 650.079
