# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
28000 76.9809 0.01375 -0.212677 -0.21282 0.042558 -74653.3 -76488.8 1835.49 -68572.4 1.2055 2100.36
29000 77.029 0.01425 -0.212732 -0.212786 0.0453329 -74651.8 -76488.4 1836.64 -68573.7 1.2054 2099.2
30000 77.0879 0.01475 -0.212793 -0.212889 0.0441824 -74652.1 -76490.2 1838.05 -68569.6 1.20552 2100.94
31000 76.919 0.01525 -0.212721 -0.212525 0.0395846 -74654.9 -76488.9 1834.02 -68577.8 1.20541 2098.88
32000 77.0616 0.01575 -0.212801 -0.213093 0.0466472 -74641.1 -76478.5 1837.42 -68558 1.20529 2100.73
33000 76.9627 0.01625 -0.212788 -0.212574 0.0490703 -74646.5 -76481.5 1835.06 -68567.1 1.20533 2099.51
34000 77.0988 0.01675 -0.212707 -0.212712 0.0481728 -74642.3 -76480.6 1838.31 -68563.3 1.20535 2099.4
35000 77.1003 0.01725 -0.212912 -0.212941 0.0540792 -74649.3 -76487.7 1838.34 -68566.2 1.20532 2100.8
36000 76.7543 0.01775 -0.212915 -0.212592 0.0562407 -74661 -76491.1 1830.09 -68582 1.20524 2099.23
37000 76.9962 0.01825 -0.212591 -0.212896 0.053509 -74648.1 -76484 1835.86 -68564.5 1.2051 2100.57
38000 77.0768 0.01875 -0.212777 -0.212645 0.0566685 -74641 -76478.8 1837.78 -68560.6 1.205 2099.3
39000 77.0889 0.01925 -0.212833 -0.212805 0.0608069 -74638 -76476.1 1838.07 -68552.8 1.20498 2100.91
40000 76.9247 0.01975 -0.212768 -0.21285 0.0616296 -74653.7 -76487.9 1834.15 -68570.1 1.2049 2100.22
41000 76.9825 0.02025 -0.212914 -0.212697 0.0581764 -74640.2 -76475.7 1835.53 -68556.3 1.20486 2100.24
42000 76.8979 0.02075 -0.212648 -0.213167 0.0631614 -74644.2 -76477.8 1833.51 -68560.5 1.20498 2100.4
43000 76.955 0.02125 -0.21278 -0.212617 0.0616032 -74645.9 -76480.8 1834.88 -68565 1.20503 2099.51
44000 76.8944 0.02175 -0.212807 -0.212685 0.0623627 -74651.8 -76485.2 1833.43 -68570.5 1.20514 2099.81
45000 76.9882 0.02225 -0.213096 -0.212626 0.0593986 -74643.6 -76479.2 1835.67 -68560.8 1.20507 2100.24
46000 76.9986 0.02275 -0.212532 -0.212978 0.0619409 -74650.6 -76486.5 1835.92 -68569.7 1.20507 2099.58
47000 77.0165 0.02325 -0.212874 -0.212683 0.0648579 -74652.4 -76488.8 1836.34 -68568.1 1.20474 2100.22
48000 76.9705 0.02375 -0.21278 -0.212875 0.0650602 -74646.5 -76481.8 1835.25 -68561.6 1.20459 2100.15
49000 77.0516 0.02425 -0.2127 -0.212793 0.0692221 -74646 -76483.2 1837.18 -68561.9 1.20457 2099.81
50000 76.8221 0.02475 -0.212934 -0.212907 0.072448 -74651.1 -76482.9 1831.71 -68564.6 1.20488 2101.24
51000 77.0638 0.02525 -0.212721 -0.212539 0.0722981 -74639.6 -76477.1 1837.47 -68561.7 1.20503 2098.48
52000 76.9092 0.02575 -0.212753 -0.212896 0.0704144 -74637.9 -76471.7 1833.78 -68554.4 1.2051 2100.58
53000 77.005 0.02625 -0.212751 -0.212803 0.0687691 -74638.2 -76474.3 1836.07 -68557.4 1.20513 2099.71
54000 76.9791 0.02675 -0.21286 -0.2128 0.0687876 -74635.2 -76470.7 1835.45 -68551.7 1.20511 2100.56
55000 76.9677 0.02725 -0.212865 -0.212828 0.0726758 -74624.8 -76460 1835.18 -68540.8 1.20483 2100.23
56000 76.9142 0.02775 -0.212588 -0.212768 0.0719233 -74628.8 -76462.7 1833.9 -68548.2 1.20498 2099.31
57000 77.0461 0.02825 -0.212752 -0.212606 0.0714579 -74627.1 -76464.1 1837.05 -68546.4 1.20476 2098.97
58000 76.9761 0.02875 -0.212702 -0.212758 0.0704702 -74633.6 -76469 1835.38 -68550.8 1.20502 2100.18
59000 76.7771 0.02925 -0.212857 -0.212804 0.0708353 -74647.1 -76477.7 1830.63 -68563.7 1.20498 2100.28
60000 76.945 0.02975 -0.212978 -0.212743 0.0701493 -74640.8 -76475.5 1834.64 -68558.2 1.20505 2100.17
61000 76.7941 0.03025 -0.212606 -0.212651 0.0707167 -74637.9 -76468.9 1831.04 -68556.6 1.20485 2099.34
62000 76.9835 0.03075 -0.212868 -0.213064 0.0790597 -74624.2 -76459.8 1835.56 -68538.2 1.20479 2100.89
63000 76.8441 0.03125 -0.212653 -0.212838 0.0800307 -74638.9 -76471.1 1832.23 -68555.6 1.20495 2100.18
64000 76.8566 0.03175 -0.212745 -0.212846 0.0825742 -74634.9 -76467.5 1832.53 -68552.5 1.20504 2100.06
65000 77.0012 0.03225 -0.212798 -0.212651 0.0878815 -74629.3 -76465.3 1835.98 -68549.6 1.205 2099.02
66000 76.9961 0.03275 -0.212978 -0.212861 0.0881951 -74633.4 -76469.2 1835.86 -68546.7 1.2049 2101.28
67000 77.027 0.03325 -0.212605 -0.212822 0.0852013 -74621.6 -76458.2 1836.59 -68536.3 1.20445 2100.08
68000 76.8536 0.03375 -0.212752 -0.212807 0.0830418 -74625.6 -76458 1832.46 -68541.5 1.20444 2099.58
69000 77.1488 0.03425 -0.212872 -0.2127 0.0844972 -74608.9 -76448.4 1839.5 -68524.3 1.20466 2100.12
70000 77.1351 0.03475 -0.212618 -0.212845 0.0854541 -74609.7 -76448.9 1839.17 -68526 1.20445 2099.47
71000 77.0071 0.03525 -0.212846 -0.212842 0.0847291 -74618.9 -76455 1836.12 -68533.3 1.2046 2100.37
72000 76.9034 0.03575 -0.212941 -0.212715 0.0828201 -74615.8 -76449.4 1833.65 -68530.6 1.20468 2100.38
73000 76.8602 0.03625 -0.212816 -0.212692 0.0913349 -74625.5 -76458.1 1832.62 -68542.3 1.20478 2099.86
74000 77.0431 0.03675 -0.212501 -0.21299 0.0920798 -74611.3 -76448.3 1836.98 -68528.8 1.20486 2099.78
75000 77.0396 0.03725 -0.212906 -0.212599 0.0914695 -74607.8 -76444.7 1836.89 -68527.4 1.20489 2099.14
76000 77.108 0.03775 -0.212708 -0.213062 0.0882911 -74603.4 -76442 1838.52 -68517.8 1.20483 2100.79
77000 77.0272 0.03825 -0.212802 -0.212507 0.0881184 -74603.8 -76440.4 1836.6 -68520.6 1.20474 2099.81
78000 77.0946 0.03875 -0.212708 -0.212802 0.0915498 -74597.4 -76435.6 1838.2 -68514.4 1.20448 2099.29
79000 77.0276 0.03925 -0.212931 -0.212738 0.0945941 -74601.3 -76437.9 1836.61 -68513.5 1.20426 2100.56
80000 76.8542 0.03975 -0.212762 -0.212819 0.0931209 -74610.6 -76443.1 1832.47 -68525 1.20437 2099.98
81000 77.1049 0.04025 -0.212535 -0.212948 0.0928376 -74595.7 -76434.1 1838.45 -68511.7 1.20431 2099.31
82000 76.9542 0.04075 -0.21301 -0.212658 0.0910077 -74599.9 -76434.7 1834.86 -68511.4 1.20414 2100.59
83000 77.0221 0.04125 -0.212639 -0.212675 0.0877738 -74597.5 -76434 1836.48 -68514 1.20427 2099.11
84000 76.9947 0.04175 -0.212857 -0.212798 0.0904716 -74593.3 -76429.2 1835.82 -68506.2 1.20431 2100.43
85000 76.8703 0.04225 -0.212794 -0.212969 0.0991519 -74602.7 -76435.5 1832.86 -68511.9 1.2044 2101.84
86000 77.1698 0.04275 -0.212747 -0.212712 0.098351 -74588.9 -76428.9 1840 -68506 1.2043 2098.96
87000 77.114 0.04325 -0.212765 -0.212697 0.0953171 -74584.2 -76422.8 1838.67 -68502 1.20431 2098.69
88000 77.0733 0.04375 -0.212994 -0.212817 0.100852 -74583 -76420.7 1837.7 -68493 1.20444 2101.63
89000 76.9519 0.04425 -0.212607 -0.212906 0.0978013 -74594.8 -76429.6 1834.8 -68510.5 1.20458 2099.89
90000 76.987 0.04475 -0.212788 -0.212634 0.0957153 -74588.9 -76424.5 1835.64 -68506 1.20436 2099.01
91000 77.0338 0.04525 -0.212752 -0.212683 0.0940047 -74582.7 -76419.4 1836.75 -68497.5 1.20446 2100.02
92000 76.983 0.04575 -0.212682 -0.213016 0.0964836 -74586.7 -76422.2 1835.54 -68499.4 1.20433 2100.52
93000 76.9148 0.04625 -0.212843 -0.212842 0.0970228 -74585.9 -76419.8 1833.92 -68499.5 1.20422 2100.02
94000 77.0805 0.04675 -0.212706 -0.212721 0.0975181 -74577.7 -76415.5 1837.87 -68492.9 1.20433 2099.64
95000 77.1089 0.04725 -0.212905 -0.212902 0.0955427 -74578.2 -76416.8 1838.55 -68489.6 1.20448 2101.24
96000 76.9207 0.04775 -0.212781 -0.212752 0.0990203 -74588 -76422.1 1834.06 -68503.1 1.2043 2099.63
97000 77.0138 0.04825 -0.212849 -0.212796 0.0926507 -74581.7 -76417.9 1836.28 -68495.5 1.20408 2099.66
98000 76.9917 0.04875 -0.21274 -0.212797 0.100093 -74586.1 -76421.8 1835.75 -68497 1.20404 2100.61
99000 76.9455 0.04925 -0.212848 -0.21268 0.0999175 -74590 -76424.7 1834.65 -68502.9 1.20403 2099.92
100000 76.9972 0.04975 -0.212806 -0.212867 0.0980009 -74581.3 -76417.2 1835.88 -68493.9 1.20413 2100.23
101000 77.0582 0.05025 -0.212582 -0.212768 0.102343 -74575 -76412.3 1837.34 -68488.5 1.20412 2099.86
102000 76.8399 0.05075 -0.212822 -0.212828 0.101102 -74576.6 -76408.8 1832.13 -68490.4 1.20412 2099.77
103000 76.9806 0.05125 -0.21294 -0.212681 0.102251 -74572.8 -76408.2 1835.49 -68484.3 1.20376 2099.89
104000 76.9153 0.05175 -0.212617 -0.212801 0.103055 -74566.7 -76400.6 1833.93 -68480.2 1.20381 2099.32
105000 76.8231 0.05225 -0.212844 -0.212717 0.101314 -74575.5 -76407.2 1831.73 -68486.8 1.20424 2100.83
106000 77.0628 0.05275 -0.212766 -0.212779 0.101153 -74561.1 -76398.5 1837.45 -68475.1 1.20404 2099.54
107000 77.0496 0.05325 -0.212788 -0.2129 0.105295 -74564.7 -76401.9 1837.13 -68476.4 1.20399 2100.3
108000 76.903 0.05375 -0.212811 -0.212774 0.107992 -74571.1 -76404.7 1833.64 -68482.7 1.20395 2100.24
109000 76.8818 0.05425 -0.212772 -0.212649 0.106823 -74566.1 -76399.2 1833.13 -68478.5 1.20359 2099.35
110000 76.9919 0.05475 -0.212682 -0.212931 0.10401 -74560 -76395.8 1835.76 -68468.4 1.20343 2100.43
111000 77.0009 0.05525 -0.21288 -0.212812 0.102832 -74556.6 -76392.6 1835.97 -68465.5 1.20344 2100.27
112000 77.1157 0.05575 -0.21279 -0.21273 0.109279 -74557.2 -76395.9 1838.71 -68464.5 1.20306 2100.16
113000 77.1531 0.05625 -0.212867 -0.212748 0.10691 -74542.2 -76381.8 1839.6 -68450.1 1.20326 2100.26
114000 76.9248 0.05675 -0.212606 -0.212812 0.106365 -74561.8 -76395.9 1834.16 -68471.1 1.20294 2099.23
115000 76.9903 0.05725 -0.212735 -0.212877 0.103459 -74560.8 -76396.6 1835.72 -68467.3 1.2028 2099.98
116000 76.9416 0.05775 -0.212911 -0.212667 0.106514 -74558.5 -76393 1834.56 -68463 1.20263 2100.37
117000 76.8975 0.05825 -0.212939 -0.212671 0.107417 -74563.6 -76397.1 1833.51 -68470.6 1.20263 2099.55
118000 76.9124 0.05875 -0.212688 -0.212947 0.107903 -74563.1 -76397 1833.86 -68467.9 1.20282 2100.57
119000 76.8568 0.05925 -0.212606 -0.212726 0.109821 -74564.3 -76396.9 1832.54 -68471.3 1.20256 2099.37
120000 76.9434 0.05975 -0.212849 -0.212773 0.101803 -74557.1 -76391.7 1834.6 -68461 1.20225 2099.89
121000 77.0491 0.06025 -0.212987 -0.212864 0.106439 -74546.6 -76383.7 1837.12 -68448.9 1.20244 2100.82
122000 76.9303 0.06075 -0.212689 -0.212517 0.113346 -74558.5 -76392.8 1834.29 -68465.6 1.20219 2098.72
123000 76.8211 0.06125 -0.212718 -0.213033 0.109702 -74563.2 -76394.9 1831.68 -68463.7 1.20224 2101.12
124000 76.8924 0.06175 -0.212776 -0.212797 0.10708 -74554.4 -76387.8 1833.38 -68458.9 1.202 2099.28
125000 77.0361 0.06225 -0.212764 -0.21275 0.108438 -74551.9 -76388.7 1836.81 -68452.8 1.20205 2100.57
126000 76.898 0.06275 -0.21281 -0.212803 0.10833 -74557.6 -76391.1 1833.52 -68460.8 1.20202 2099.79
127000 77.0327 0.06325 -0.212781 -0.212918 0.111015 -74545.1 -76381.9 1836.73 -68448.5 1.20231 2100.19
128000 76.8618 0.06375 -0.212895 -0.212622 0.109991 -74555.4 -76388.1 1832.65 -68458.2 1.20203 2099.94
129000 77.0062 0.06425 -0.212648 -0.212958 0.104563 -74546.6 -76382.7 1836.1 -68446.3 1.20173 2100.45
130000 76.7928 0.06475 -0.212645 -0.212704 0.106317 -74547.4 -76378.4 1831.01 -68452.7 1.20172 2098.52
131000 76.9589 0.06525 -0.212983 -0.212885 0.10817 -74540.6 -76375.6 1834.97 -68437.1 1.20177 2101.63
132000 76.8703 0.06575 -0.212854 -0.21257 0.105213 -74553.4 -76386.3 1832.86 -68457 1.20177 2099.16
133000 77.0978 0.06625 -0.212649 -0.212746 0.105025 -74541.2 -76379.5 1838.28 -68442.8 1.20168 2099.74
134000 77.0219 0.06675 -0.212777 -0.212852 0.104018 -74540.3 -76376.8 1836.47 -68439.4 1.20154 2100.29
135000 76.9568 0.06725 -0.212697 -0.212871 0.111618 -74528.8 -76363.7 1834.92 -68431.7 1.20198 2099.76
136000 77.0713 0.06775 -0.212893 -0.212763 0.105833 -74524.3 -76361.9 1837.65 -68423.2 1.2017 2100.66
137000 76.9379 0.06825 -0.212748 -0.212883 0.109421 -74532.1 -76366.6 1834.47 -68431 1.20144 2100.21
138000 76.9752 0.06875 -0.212951 -0.212931 0.115057 -74530.5 -76365.9 1835.36 -68428.3 1.20157 2100.82
139000 76.906 0.06925 -0.212593 -0.212557 0.114211 -74536.3 -76370 1833.71 -68440.2 1.20147 2098.57
140000 77.0666 0.06975 -0.212849 -0.212712 0.109504 -74529 -76366.5 1837.54 -68428.2 1.20113 2099.54
141000 76.9984 0.07025 -0.212773 -0.212994 0.113244 -74529.5 -76365.4 1835.91 -68425.7 1.2012 2100.69
142000 77.0129 0.07075 -0.212681 -0.212576 0.11532 -74524 -76360.3 1836.26 -68423.8 1.20097 2099.1
143000 77.151 0.07125 -0.212718 -0.213061 0.115036 -74519.3 -76358.8 1839.55 -68412.5 1.20093 2101.27
144000 77.1122 0.07175 -0.212969 -0.212463 0.109356 -74518.9 -76357.5 1838.62 -68417.4 1.20081 2099.26
145000 76.9243 0.07225 -0.212696 -0.212974 0.108494 -74532.7 -76366.9 1834.14 -68429.4 1.20059 2099.5
146000 77.0084 0.07275 -0.212923 -0.212692 0.111417 -74526.9 -76363.1 1836.15 -68420.9 1.20067 2100.58
147000 76.9325 0.07325 -0.212833 -0.212796 0.113862 -74523.8 -76358.1 1834.34 -68417.5 1.20059 2100.48
148000 77.062 0.07375 -0.212716 -0.212908 0.113017 -74521.3 -76358.7 1837.43 -68418.8 1.20059 2099.17
149000 77.019 0.07425 -0.212753 -0.212638 0.117787 -74522.5 -76358.9 1836.4 -68415.3 1.20045 2100.59
150000 76.9505 0.07475 -0.2127 -0.21287 0.11396 -74511.6 -76346.3 1834.77 -68405.9 1.20051 2100.15
151000 77.0477 0.07525 -0.212515 -0.21263 0.113807 -74507 -76344.1 1837.09 -68406.2 1.20045 2098.41
152000 77.0133 0.07575 -0.213027 -0.212777 0.117041 -74519.3 -76355.6 1836.27 -68412.5 1.20052 2100.61
153000 77.0659 0.07625 -0.212881 -0.213123 0.113453 -74511.4 -76348.9 1837.52 -68404.1 1.20068 2101.05
154000 77.0425 0.07675 -0.212754 -0.212678 0.115454 -74508.4 -76345.4 1836.96 -68402.5 1.20015 2099.59
155000 77.0438 0.07725 -0.212713 -0.2127 0.114817 -74511.4 -76348.3 1836.99 -68404.6 1.20014 2099.86
156000 77.0963 0.07775 -0.212624 -0.212633 0.113035 -74504 -76342.2 1838.25 -68397.9 1.19982 2099.09
157000 77.0599 0.07825 -0.212966 -0.212836 0.117239 -74501.2 -76338.6 1837.38 -68390.6 1.19981 2100.65
158000 76.8306 0.07875 -0.212662 -0.212825 0.114003 -74519.8 -76351.7 1831.91 -68414.9 1.2001 2099.16
159000 76.7614 0.07925 -0.212987 -0.21282 0.116097 -74520.4 -76350.6 1830.26 -68409.7 1.20023 2101.39
160000 76.9143 0.07975 -0.212441 -0.212659 0.109094 -74516.2 -76350.1 1833.91 -68415 1.19985 2097.51
161000 77.1179 0.08025 -0.213137 -0.212832 0.112939 -74506.7 -76345.5 1838.76 -68392.1 1.20003 2102.43
162000 76.9988 0.08075 -0.21263 -0.212775 0.112353 -74512.6 -76348.5 1835.92 -68405.5 1.19993 2099.66
163000 77.0571 0.08125 -0.212789 -0.212876 0.1153 -74512.9 -76350.2 1837.31 -68403.5 1.19964 2099.95
164000 77.0289 0.08175 -0.212692 -0.212622 0.112627 -74508.6 -76345.2 1836.64 -68399.8 1.19934 2099.17
165000 77.1238 0.08225 -0.21294 -0.212967 0.113516 -74500.1 -76339 1838.9 -68384.5 1.19909 2101.06
166000 76.8279 0.08275 -0.212694 -0.212673 0.112914 -74516.7 -76348.5 1831.85 -68407.3 1.19927 2099.3
167000 77.0954 0.08325 -0.21299 -0.212818 0.112998 -74497.8 -76336.1 1838.22 -68384.2 1.19911 2100.47
168000 76.913 0.08375 -0.212536 -0.212911 0.111006 -74499.8 -76333.6 1833.87 -68388 1.199 2099.64
169000 77.062 0.08425 -0.212918 -0.212612 0.105027 -74494.8 -76332.2 1837.43 -68382.8 1.19929 2100.21
170000 76.8229 0.08475 -0.212732 -0.212789 0.108312 -74511.8 -76343.6 1831.73 -68397.8 1.19883 2100.11
171000 76.9782 0.08525 -0.212779 -0.212944 0.106637 -74505.8 -76341.2 1835.43 -68389.9 1.19833 2099.87
172000 76.9519 0.08575 -0.212708 -0.212791 0.10354 -74503.1 -76337.9 1834.8 -68384.4 1.19806 2100.34
173000 77.036 0.08625 -0.212798 -0.212648 0.104391 -74498.7 -76335.5 1836.81 -68381.8 1.19796 2099.6
174000 76.9522 0.08675 -0.212951 -0.21286 0.101585 -74499.4 -76334.2 1834.81 -68379.5 1.19804 2100.79
175000 77.0246 0.08725 -0.212607 -0.212752 0.101821 -74492.5 -76329 1836.53 -68376.8 1.19801 2099.24
176000 77.1424 0.08775 -0.212937 -0.212832 0.103631 -74488.2 -76327.5 1839.34 -68364.5 1.19776 2101.51
177000 77.027 0.08825 -0.212664 -0.212794 0.10349 -74497.8 -76334.4 1836.59 -68383.3 1.19758 2098.07
178000 76.9758 0.08875 -0.212757 -0.212946 0.104438 -74499.6 -76335 1835.37 -68376.6 1.19747 2100.8
179000 76.9488 0.08925 -0.212812 -0.212656 0.102953 -74507 -76341.8 1834.73 -68385.4 1.19727 2099.98
180000 76.8661 0.08975 -0.212716 -0.212786 0.106375 -74507.8 -76340.6 1832.76 -68387.6 1.19754 2099.97
181000 76.9542 0.09025 -0.212792 -0.212678 0.105631 -74500 -76334.9 1834.86 -68379 1.19721 2099.64
182000 77.0265 0.09075 -0.212922 -0.212855 0.105938 -74497 -76333.6 1836.58 -68373.2 1.19709 2100.41
183000 77.0844 0.09125 -0.212765 -0.212744 0.107693 -74487.7 -76325.7 1837.96 -68366.9 1.19736 2099.83
184000 76.855 0.09175 -0.212813 -0.212785 0.108448 -74496.4 -76328.9 1832.49 -68376.8 1.19768 2100.03
185000 77.1066 0.09225 -0.212798 -0.212955 0.112129 -74477.2 -76315.7 1838.49 -68352.2 1.19722 2101.05
186000 77.0429 0.09275 -0.21273 -0.212636 0.110402 -74479.2 -76316.1 1836.97 -68361 1.19729 2098.78
187000 77.0074 0.09325 -0.212573 -0.212834 0.106868 -74484.8 -76320.9 1836.13 -68365 1.19723 2099.29
188000 76.9217 0.09375 -0.21277 -0.212869 0.110254 -74481 -76315 1834.08 -68359.6 1.19747 2100.25
189000 76.8934 0.09425 -0.212832 -0.212674 0.110976 -74486.1 -76319.5 1833.41 -68363.1 1.19719 2100.33
190000 76.9871 0.09475 -0.212853 -0.212765 0.114672 -74483.4 -76319.1 1835.64 -68357.8 1.19683 2100.6
191000 76.9919 0.09525 -0.212715 -0.212708 0.109019 -74475.7 -76311.5 1835.76 -68354.2 1.1969 2099.28
192000 77.0197 0.09575 -0.212967 -0.212931 0.109289 -74477.2 -76313.6 1836.42 -68350.7 1.19671 2100.65
193000 77.1199 0.09625 -0.212639 -0.212715 0.105913 -74462.4 -76301.2 1838.81 -68337.4 1.19628 2099.39
194000 76.999 0.09675 -0.212557 -0.21286 0.111037 -74463.5 -76299.4 1835.93 -68337.5 1.19651 2100.19
195000 76.9094 0.09725 -0.212864 -0.21269 0.113241 -74475.5 -76309.3 1833.79 -68349.2 1.19628 2099.85
196000 77.0997 0.09775 -0.212963 -0.212875 0.107748 -74466.1 -76304.5 1838.33 -68337.3 1.1961 2100.36
197000 76.9448 0.09825 -0.21268 -0.212792 0.108994 -74469.5 -76304.1 1834.63 -68342.3 1.19602 2099.69
198000 76.9205 0.09875 -0.212642 -0.212727 0.111301 -74480.3 -76314.4 1834.05 -68355 1.19633 2099.56
199000 76.96 0.09925 -0.212968 -0.212714 0.111244 -74476.4 -76311.4 1835 -68347.9 1.19625 2100.53
200000 76.9956 0.09975 -0.212658 -0.212871 0.114396 -74473.9 -76309.7 1835.84 -68348.2 1.19626 2099.58
201000 77.0187 0.10025 -0.212862 -0.212832 0.111468 -74465.9 -76302.3 1836.39 -68337.5 1.19613 2100.33
202000 76.8722 0.10075 -0.212849 -0.212512 0.110681 -74480.4 -76313.3 1832.9 -68355.1 1.19615 2099.27
203000 76.9405 0.10125 -0.21254 -0.212783 0.10803 -74474.7 -76309.3 1834.53 -68349.5 1.19609 2099.13
204000 77.0131 0.10175 -0.212933 -0.21308 0.106951 -74474.8 -76311.1 1836.26 -68342.5 1.19593 2101.28
205000 77.2014 0.10225 -0.212714 -0.212557 0.111566 -74465.7 -76306.4 1840.75 -68337 1.19553 2099.3
206000 77.0339 0.10275 -0.212962 -0.21296 0.113554 -74465.5 -76302.2 1836.76 -68332.6 1.19583 2101.31
207000 77.0963 0.10325 -0.212731 -0.212849 0.113033 -74463.9 -76302.1 1838.24 -68331.5 1.19549 2100.53
208000 77.0452 0.10375 -0.212633 -0.212462 0.109902 -74461.8 -76298.9 1837.03 -68336.6 1.1955 2098.11
209000 76.9773 0.10425 -0.212862 -0.212986 0.104114 -74461.6 -76297 1835.41 -68328.3 1.19543 2100.74
210000 76.9827 0.10475 -0.212767 -0.212716 0.10588 -74476.4 -76311.9 1835.54 -68346.6 1.19557 2099.82
211000 77.0001 0.10525 -0.212991 -0.212758 0.103655 -74477.2 -76313.2 1835.95 -68344.8 1.19551 2100.57
212000 76.9976 0.10575 -0.212525 -0.212777 0.104388 -74472.2 -76308.1 1835.89 -68342.2 1.19515 2099.11
213000 76.9628 0.10625 -0.212994 -0.212794 0.10187 -74470.2 -76305.2 1835.06 -68336.5 1.19509 2100.25
214000 76.925 0.10675 -0.212551 -0.212769 0.0984096 -74477.3 -76311.5 1834.16 -68343.4 1.1946 2099.49
215000 77.0244 0.10725 -0.213086 -0.212799 0.097636 -74474.5 -76311 1836.53 -68335.4 1.19456 2101.24
216000 77.0106 0.10775 -0.212712 -0.212904 0.0946753 -74471.4 -76307.6 1836.2 -68334.9 1.19434 2099.94
217000 77.1988 0.10825 -0.21277 -0.212629 0.0970624 -74470.1 -76310.8 1840.69 -68336.2 1.19437 2099.07
218000 76.9766 0.10875 -0.212636 -0.213001 0.0995696 -74469.6 -76305 1835.39 -68330.1 1.19448 2101.2
219000 76.8869 0.10925 -0.212858 -0.212698 0.101312 -74469.4 -76302.6 1833.25 -68334.4 1.19445 2099.57
220000 76.9392 0.10975 -0.212697 -0.212787 0.103628 -74474.8 -76309.3 1834.5 -68338.5 1.1943 2099.8
