LAMMPS data file via write_data, version 29 Sep 2021, timestep = 24000000

8000 atoms
1 atom types

4.140957074567595 60.8590429254356 xlo xhi
4.140957074567595 60.8590429254356 ylo yhi
4.140957074567595 60.8590429254356 zlo zhi
0 0 0 xy xz yz

Masses

1 18.0153

Atoms # atomic

2250 1 13.069251952810049 10.369945156977154 15.079750692569824 -4 2 4
1797 1 13.28213668375575 17.634378345078705 7.449751118503757 2 1 -1
3513 1 4.442231611862815 18.023445771849055 6.612968821447152 -1 3 1
3727 1 7.3744134672729835 8.77705816950457 15.451258232911142 0 -4 0
3457 1 15.683536864735178 8.213659836772074 7.379222754897963 1 -1 -4
1373 1 11.021942475706238 12.101523722778232 4.924466803429488 1 5 2
6911 1 14.228058507958432 9.316640375113352 17.39645582363506 2 2 2
3656 1 10.783632724986099 7.203890413499781 16.13311828248391 -2 -2 -3
1749 1 14.758680447057982 8.502628859028908 13.721102285839294 0 -3 6
2812 1 13.191818531427089 11.637283075290942 12.470871845727935 1 5 0
6331 1 4.555437458170966 15.3700498109471 5.125880364296564 0 1 4
2738 1 12.500167414611626 15.891340154110416 9.900300255743325 -6 2 0
2023 1 5.148548168510509 12.671089936720572 7.4903659258732525 5 -8 2
2450 1 11.625228250022115 6.405726485405606 7.497855599672028 2 5 -3
3423 1 10.858781753726728 6.844811090152927 4.735559276611832 1 0 -3
7097 1 7.301942801024133 5.507983250589035 11.65743141413803 -1 4 -1
4365 1 16.733497949100403 15.634955593554114 11.176306557437847 0 2 -1
7858 1 16.742725568436853 15.630267369178506 15.81395296612577 4 -10 1
1739 1 9.961359409034085 8.522066748317878 10.624269591645955 -5 -1 5
5148 1 16.548144249269058 9.072872141679003 15.840284331421165 4 2 -1
6959 1 13.4501337641313 7.847431477322731 9.289792834574605 2 2 5
354 1 5.804978245096585 9.958215228246914 6.948888005164086 -2 -1 -5
2190 1 7.2241980099331045 14.71146959994343 4.997570228485329 -1 2 2
5902 1 14.62060448027995 10.245628436957597 10.289214466711572 -3 6 -1
5314 1 9.48329675520673 5.392673838399514 18.054437894722035 3 0 5
506 1 6.992118322760984 16.36763728572224 13.50447066172321 -2 1 -1
109 1 13.296728907290632 6.791988819343178 17.036805775216376 0 2 -1
687 1 8.511560780377005 17.357687744084636 9.89384508214913 0 0 2
6947 1 17.636749593169874 6.272585233804728 8.366235023207917 -5 1 1
