# Time-averaged data for fix printave
# TimeStep v_temp v_etotal v_enthalpy v_density v_press v_vol v_pe
4583000 77.0342 -9.66098 -8.61706 0.957316 2290.66 249991 -9.89058
4584000 77.031 -9.66062 -8.61613 0.957341 2291.98 249985 -9.8902
4585000 76.9561 -9.66121 -8.61678 0.957348 2291.85 249983 -9.89057
4586000 76.9265 -9.66169 -8.61698 0.957351 2292.48 249982 -9.89097
4587000 76.9087 -9.66154 -8.6165 0.957505 2293.59 249942 -9.89076
4588000 77.0238 -9.66082 -8.6157 0.95723 2293.1 250014 -9.89038
4589000 76.9311 -9.66153 -8.6156 0.957239 2294.91 250012 -9.89082
4590000 76.9506 -9.66144 -8.61534 0.957256 2295.33 250007 -9.89079
4591000 77.0425 -9.66109 -8.61522 0.957248 2294.82 250009 -9.89071
4592000 76.9635 -9.6613 -8.61488 0.95725 2295.98 250009 -9.89069
4593000 76.9032 -9.66156 -8.61516 0.957275 2296.02 250002 -9.89077
4594000 77.0913 -9.66017 -8.6132 0.957289 2297.3 249999 -9.88994
4595000 76.9897 -9.66071 -8.61392 0.957115 2296.48 250044 -9.89017
4596000 76.9732 -9.66054 -8.6132 0.957269 2298.07 250004 -9.88996
4597000 77.1136 -9.66001 -8.61311 0.957226 2297.01 250015 -9.88984
4598000 77.0245 -9.66052 -8.61204 0.957242 2300.5 250011 -9.89009
4599000 77.0417 -9.66048 -8.6127 0.957206 2298.9 250020 -9.8901
4600000 76.8904 -9.66204 -8.61374 0.957022 2299.58 250068 -9.89121
4601000 77.0683 -9.66085 -8.61232 0.957058 2300.14 250059 -9.89054
4602000 77.0002 -9.66131 -8.61238 0.957134 2301.26 250039 -9.89081
4603000 76.8509 -9.66225 -8.61357 0.957214 2300.87 250018 -9.8913
4604000 76.8814 -9.66211 -8.6132 0.957186 2301.3 250026 -9.89125
4605000 76.9951 -9.66104 -8.61181 0.957216 2302.12 250018 -9.89052
4606000 77.0736 -9.6603 -8.61096 0.95739 2302.74 249972 -9.89001
4607000 77.1002 -9.66054 -8.61036 0.95728 2304.33 250001 -9.89033
4608000 77.0249 -9.66103 -8.61121 0.957282 2303.54 250001 -9.8906
4609000 76.9717 -9.66145 -8.61146 0.957207 2303.71 250020 -9.89085
4610000 76.8996 -9.66136 -8.61132 0.957404 2304.31 249969 -9.89056
4611000 76.9171 -9.66125 -8.61041 0.957526 2306.38 249937 -9.8905
4612000 76.8082 -9.66198 -8.61175 0.957505 2304.98 249942 -9.8909
4613000 76.9205 -9.66175 -8.61044 0.957425 2307.13 249963 -9.89101
4614000 77.068 -9.66081 -8.60983 0.957395 2306.37 249971 -9.8905
4615000 76.9579 -9.66165 -8.61038 0.957369 2306.91 249978 -9.89102
4616000 76.9003 -9.66189 -8.60988 0.957344 2308.49 249984 -9.89109
4617000 77.0604 -9.6613 -8.60943 0.957307 2308.12 249994 -9.89098
4618000 77.0315 -9.66128 -8.60925 0.957357 2308.58 249981 -9.89087
4619000 76.953 -9.66179 -8.60935 0.95727 2309.28 250004 -9.89115
4620000 76.8862 -9.66242 -8.60981 0.957227 2309.54 250015 -9.89158
4621000 77.056 -9.66127 -8.60832 0.957343 2310.55 249985 -9.89094
4622000 76.9485 -9.66173 -8.60906 0.957409 2310.09 249967 -9.89107
4623000 76.8399 -9.66229 -8.60876 0.957447 2312.08 249957 -9.8913
4624000 76.9453 -9.66149 -8.60853 0.957451 2310.84 249956 -9.89082
4625000 77.0988 -9.66083 -8.60732 0.957485 2312.1 249947 -9.89061
4626000 77.1177 -9.66054 -8.60621 0.957435 2313.78 249960 -9.89038
4627000 76.9892 -9.66109 -8.60743 0.957413 2312.29 249966 -9.89056
4628000 77.0067 -9.6608 -8.60645 0.957417 2313.82 249965 -9.89032
4629000 77.0303 -9.66082 -8.60602 0.957394 2314.74 249971 -9.8904
4630000 77.111 -9.66065 -8.60628 0.957444 2313.91 249958 -9.89048
4631000 77.0974 -9.66054 -8.60571 0.957413 2314.86 249966 -9.89033
4632000 76.9991 -9.66092 -8.60528 0.957508 2316.88 249942 -9.89042
4633000 77.1007 -9.66042 -8.60549 0.957319 2314.82 249991 -9.89021
4634000 76.9742 -9.66123 -8.60528 0.957382 2317.23 249974 -9.89065
4635000 76.9329 -9.66158 -8.60559 0.957376 2317.31 249976 -9.89088
4636000 77.136 -9.66035 -8.60408 0.957488 2318.18 249947 -9.89024
4637000 77.0187 -9.66117 -8.60494 0.957512 2318.15 249940 -9.89072
4638000 77.0692 -9.66086 -8.60437 0.95757 2318.88 249925 -9.89056
4639000 76.9114 -9.66133 -8.60493 0.957694 2318.98 249893 -9.89056
4640000 77.0629 -9.6607 -8.60402 0.957658 2319.52 249902 -9.89038
4641000 76.8708 -9.66181 -8.60501 0.957715 2319.92 249888 -9.89092
4642000 76.9136 -9.66133 -8.60377 0.957638 2321.4 249907 -9.89057
4643000 76.8917 -9.66194 -8.60446 0.957507 2320.87 249942 -9.89111
4644000 76.9679 -9.66135 -8.60321 0.957519 2322.36 249939 -9.89075
4645000 77.1031 -9.66048 -8.60263 0.95753 2321.78 249936 -9.89028
4646000 76.9 -9.66142 -8.60307 0.957609 2323.04 249915 -9.89062
4647000 77.1331 -9.66038 -8.60194 0.957527 2323.06 249937 -9.89027
4648000 77.0191 -9.661 -8.60196 0.957509 2324.32 249941 -9.89055
4649000 77.0695 -9.6608 -8.60213 0.957381 2323.2 249975 -9.8905
4650000 76.8022 -9.66268 -8.60321 0.957341 2324.9 249985 -9.89159
4651000 76.8965 -9.662 -8.60189 0.957396 2326.4 249971 -9.89119
4652000 77.0165 -9.66131 -8.60172 0.957251 2324.94 250009 -9.89086
4653000 77.0814 -9.66045 -8.60054 0.95749 2326.17 249946 -9.89019
4654000 76.9113 -9.66148 -8.60125 0.957609 2327.15 249915 -9.89071
4655000 77.0058 -9.66142 -8.60145 0.957524 2326.42 249937 -9.89094
4656000 77.0868 -9.66074 -8.59988 0.9575 2328.3 249944 -9.8905
4657000 77.0371 -9.661 -8.6003 0.957549 2328.08 249931 -9.89061
4658000 76.9994 -9.66129 -8.60025 0.95766 2329.06 249902 -9.89078
4659000 77.0762 -9.66091 -8.59985 0.957556 2328.88 249929 -9.89063
4660000 77.0366 -9.66096 -8.59938 0.957571 2330.04 249925 -9.89056
4661000 76.9671 -9.66139 -8.5999 0.957649 2330.02 249905 -9.89078
4662000 76.9382 -9.66118 -8.59939 0.957717 2330.83 249887 -9.89049
4663000 77.0524 -9.66037 -8.59885 0.95787 2330.64 249847 -9.89002
4664000 76.9498 -9.66139 -8.59905 0.957837 2332.37 249856 -9.89073
4665000 76.8509 -9.66157 -8.59922 0.957772 2332.23 249873 -9.89062
4666000 76.9625 -9.66127 -8.59854 0.957716 2332.93 249887 -9.89065
4667000 77.0683 -9.66096 -8.59792 0.957672 2333.51 249899 -9.89066
4668000 77.0149 -9.66115 -8.59818 0.957646 2333.29 249905 -9.89069
4669000 77.0758 -9.661 -8.59713 0.957509 2334.91 249941 -9.89072
4670000 76.94 -9.66131 -8.59789 0.95769 2334.4 249894 -9.89063
4671000 76.9122 -9.66179 -8.59784 0.957662 2335.5 249901 -9.89102
4672000 76.9626 -9.66146 -8.5976 0.95766 2335.25 249902 -9.89084
4673000 77.056 -9.66063 -8.59628 0.95775 2336.57 249878 -9.8903
4674000 77.0542 -9.66049 -8.596 0.957724 2336.83 249885 -9.89015
4675000 77.1344 -9.66045 -8.59524 0.957628 2338.15 249910 -9.89035
4676000 77.0549 -9.66091 -8.59603 0.957582 2337.32 249922 -9.89057
4677000 76.9712 -9.66124 -8.59612 0.957515 2337.68 249939 -9.89065
4678000 77.072 -9.66061 -8.59534 0.957525 2338.05 249937 -9.89032
4679000 76.8244 -9.66213 -8.59609 0.957541 2339.75 249933 -9.8911
4680000 77.0576 -9.66075 -8.59475 0.957564 2339.75 249927 -9.89042
4681000 77.1163 -9.66027 -8.5942 0.957671 2340.14 249899 -9.89011
4682000 77.066 -9.66079 -8.59462 0.957646 2340.32 249905 -9.89048
4683000 76.8899 -9.66174 -8.59498 0.957598 2341.47 249918 -9.8909
4684000 77.0974 -9.66082 -8.59404 0.957496 2341.25 249945 -9.8906
4685000 76.9768 -9.66129 -8.59348 0.957533 2343.63 249935 -9.89072
4686000 77.011 -9.6608 -8.59396 0.957592 2341.69 249920 -9.89033
4687000 77.0362 -9.66057 -8.59269 0.95767 2344.1 249899 -9.89017
4688000 76.9013 -9.66174 -8.59432 0.957624 2343.01 249911 -9.89094
4689000 77.0781 -9.66079 -8.59278 0.95766 2344.39 249902 -9.89051
4690000 76.9734 -9.6616 -8.5934 0.957683 2344.85 249896 -9.89101
4691000 76.9087 -9.66188 -8.59334 0.957592 2345.37 249919 -9.8911
4692000 77.0118 -9.66104 -8.59246 0.957639 2345.56 249907 -9.89057
4693000 76.8734 -9.66222 -8.59296 0.957642 2347.07 249907 -9.89133
4694000 76.9637 -9.66178 -8.59281 0.957498 2346.08 249944 -9.89117
4695000 76.9628 -9.66159 -8.59211 0.957547 2347.34 249931 -9.89097
4696000 77.005 -9.66141 -8.59115 0.957494 2348.92 249945 -9.89092
4697000 77.0651 -9.66093 -8.59117 0.957364 2347.5 249979 -9.89062
4698000 77.0548 -9.66108 -8.59082 0.957301 2348.41 249995 -9.89073
4699000 77.0418 -9.66125 -8.59054 0.95741 2349.68 249967 -9.89087
4700000 76.955 -9.66172 -8.59158 0.957428 2348.48 249962 -9.89108
4701000 77.0903 -9.66079 -8.58922 0.957494 2351.78 249945 -9.89055
4702000 77.015 -9.6611 -8.59023 0.957526 2350.3 249937 -9.89064
4703000 77.0471 -9.66088 -8.58887 0.957406 2352.53 249968 -9.89051
4704000 77.0109 -9.66105 -8.5896 0.957491 2351.51 249946 -9.89057
4705000 77.0488 -9.66098 -8.58977 0.957447 2350.87 249957 -9.89062
4706000 76.9726 -9.66119 -8.58894 0.957509 2353.32 249941 -9.8906
4707000 76.8901 -9.6618 -8.58987 0.957571 2352.77 249925 -9.89096
4708000 76.9478 -9.66108 -8.58871 0.957718 2354.1 249887 -9.89042
4709000 76.9109 -9.6611 -8.58838 0.957602 2354.57 249917 -9.89033
4710000 77.0258 -9.66075 -8.58825 0.957602 2354.1 249917 -9.89032
4711000 76.9715 -9.66102 -8.58784 0.957754 2355.95 249877 -9.89043
4712000 77.0323 -9.66033 -8.58761 0.957842 2355.19 249854 -9.88992
4713000 76.9822 -9.66077 -8.58756 0.957913 2356.42 249836 -9.89021
4714000 76.8409 -9.66152 -8.58827 0.957874 2356.39 249846 -9.89054
4715000 77.0965 -9.6599 -8.58621 0.957917 2357.46 249835 -9.88968
4716000 77.0382 -9.66011 -8.58616 0.958014 2358.33 249809 -9.88972
4717000 77.0161 -9.66065 -8.58682 0.957931 2357.83 249831 -9.89019
4718000 77.0778 -9.66069 -8.58667 0.957956 2358.32 249825 -9.89042
4719000 76.9309 -9.66157 -8.58693 0.957941 2359.64 249828 -9.89086
4720000 76.8772 -9.66198 -8.58694 0.957845 2360.28 249854 -9.89111
4721000 76.9944 -9.66147 -8.58659 0.957787 2359.77 249869 -9.89095
4722000 76.9261 -9.66171 -8.5865 0.957874 2360.71 249846 -9.89099
4723000 77.1413 -9.66036 -8.58486 0.957865 2361.3 249848 -9.89027
4724000 76.9852 -9.66066 -8.58474 0.957897 2362.32 249840 -9.89011
4725000 76.8557 -9.66173 -8.58627 0.957892 2361.28 249841 -9.89079
4726000 76.9447 -9.661 -8.58466 0.957959 2363.44 249824 -9.89033
4727000 77.1001 -9.66056 -8.58391 0.957781 2363.64 249870 -9.89035
4728000 77.0254 -9.66086 -8.58444 0.957841 2363.28 249855 -9.89043
4729000 77.1098 -9.66045 -8.58367 0.957904 2364.24 249838 -9.89027
4730000 76.8583 -9.66195 -8.5854 0.958022 2363.99 249807 -9.89102
4731000 77.049 -9.66074 -8.5833 0.957978 2365.87 249819 -9.89038
4732000 76.75 -9.66278 -8.58545 0.957953 2365.56 249825 -9.89153
4733000 76.987 -9.6613 -8.5834 0.957943 2366.82 249828 -9.89075
4734000 76.8848 -9.66186 -8.58415 0.957932 2366.34 249831 -9.89101
4735000 76.893 -9.66163 -8.58334 0.957863 2367.49 249849 -9.89081
4736000 76.9883 -9.6609 -8.58255 0.957803 2367.45 249864 -9.89036
4737000 76.8952 -9.66179 -8.58317 0.957812 2368.06 249862 -9.89097
4738000 76.9938 -9.6612 -8.5821 0.957703 2368.81 249891 -9.89067
4739000 76.9988 -9.6608 -8.58178 0.957749 2368.74 249879 -9.89029
4740000 76.9368 -9.66125 -8.58138 0.957935 2371.09 249830 -9.89055
4741000 77.2189 -9.65971 -8.58082 0.957888 2368.81 249842 -9.88985
4742000 77.1066 -9.66033 -8.58073 0.958028 2370.76 249806 -9.89015
4743000 76.9027 -9.6618 -8.58169 0.95799 2371.79 249816 -9.89101
4744000 76.9513 -9.66158 -8.58184 0.957979 2370.92 249819 -9.89092
4745000 76.9851 -9.66129 -8.58061 0.95808 2373.23 249792 -9.89074
4746000 77.0787 -9.66047 -8.57999 0.958079 2372.8 249793 -9.8902
4747000 76.9641 -9.66099 -8.58013 0.958087 2373.62 249791 -9.89037
4748000 76.8873 -9.66156 -8.58084 0.958019 2373.17 249808 -9.89072
4749000 77.0943 -9.66029 -8.57928 0.958051 2373.89 249800 -9.89007
4750000 77.1177 -9.66002 -8.5787 0.958086 2374.65 249791 -9.88987
4751000 77.0525 -9.66019 -8.57855 0.958123 2375.44 249781 -9.88984
4752000 77.0002 -9.66053 -8.57869 0.958132 2375.9 249779 -9.89003
4753000 76.974 -9.66085 -8.57912 0.958155 2375.74 249773 -9.89027
4754000 77.2087 -9.6598 -8.57733 0.958037 2377.06 249804 -9.88992
4755000 77.0309 -9.66066 -8.57826 0.958044 2376.91 249801 -9.89024
4756000 76.8665 -9.66186 -8.57879 0.957912 2378.06 249836 -9.89096
4757000 76.9882 -9.66123 -8.57827 0.957957 2377.94 249824 -9.89069
4758000 77.1249 -9.66011 -8.57723 0.958135 2378.22 249778 -9.88997
4759000 77.0263 -9.66073 -8.57732 0.958272 2379.69 249742 -9.8903
4760000 77.0667 -9.66072 -8.57718 0.958184 2379.75 249765 -9.89041
4761000 77.0684 -9.66081 -8.5773 0.958163 2379.67 249771 -9.89051
4762000 76.895 -9.66173 -8.57775 0.958206 2380.79 249759 -9.89092
4763000 76.8948 -9.66212 -8.5776 0.958262 2382.13 249745 -9.8913
4764000 77.0644 -9.66059 -8.57625 0.95829 2381.83 249738 -9.89028
4765000 76.8828 -9.66148 -8.57721 0.95822 2381.44 249756 -9.89062
4766000 77.0083 -9.66092 -8.576 0.95829 2383.07 249738 -9.89044
4767000 77.0461 -9.66067 -8.57556 0.958283 2383.47 249739 -9.8903
4768000 77.1626 -9.65993 -8.57504 0.958415 2383.3 249705 -9.88991
4769000 77.0473 -9.66038 -8.57495 0.958444 2384.58 249697 -9.89002
4770000 76.9481 -9.66058 -8.57507 0.958451 2384.8 249695 -9.88992
4771000 76.9612 -9.66044 -8.5744 0.958278 2385.49 249740 -9.88982
4772000 76.9862 -9.66052 -8.57467 0.958254 2385.01 249747 -9.88998
4773000 76.93 -9.6613 -8.57456 0.958364 2387.25 249718 -9.89058
4774000 76.9529 -9.66113 -8.57479 0.958283 2386.16 249739 -9.89048
4775000 76.8952 -9.66141 -8.57443 0.958327 2387.68 249728 -9.89059
4776000 77.143 -9.66033 -8.57336 0.958197 2387.35 249762 -9.89025
4777000 77.0337 -9.66082 -8.57361 0.958304 2388.14 249734 -9.89042
4778000 77.0454 -9.66096 -8.5734 0.958188 2388.62 249764 -9.89059
4779000 77.1364 -9.66012 -8.57193 0.957988 2389.48 249816 -9.89002
4780000 76.9573 -9.66129 -8.57298 0.958099 2390.03 249787 -9.89065
4781000 77.0767 -9.66067 -8.57217 0.958136 2390.54 249778 -9.8904
4782000 77.0396 -9.66079 -8.5724 0.958065 2390.12 249796 -9.8904
4783000 77.0652 -9.6605 -8.57153 0.958214 2391.79 249757 -9.89019
4784000 77.0047 -9.66053 -8.57195 0.95836 2391.25 249719 -9.89003
4785000 76.9866 -9.66103 -8.57201 0.958254 2391.95 249747 -9.89048
4786000 77.0635 -9.66033 -8.57049 0.958132 2393.49 249779 -9.89002
4787000 77.0151 -9.66055 -8.57082 0.958238 2393.51 249751 -9.89009
4788000 77.0009 -9.66078 -8.57097 0.958221 2393.61 249755 -9.89027
4789000 76.8616 -9.66151 -8.5717 0.95825 2393.71 249748 -9.89059
4790000 76.9259 -9.66131 -8.57079 0.958286 2395.35 249738 -9.89058
4791000 77.1687 -9.6601 -8.56977 0.958227 2394.79 249754 -9.8901
4792000 76.9716 -9.66113 -8.57022 0.958369 2396.42 249717 -9.89054
4793000 76.9786 -9.66066 -8.57028 0.958369 2395.25 249717 -9.89009
4794000 77.004 -9.66104 -8.57033 0.958315 2395.84 249731 -9.89055
4795000 76.9115 -9.66121 -8.56947 0.958311 2398.1 249732 -9.89044
4796000 76.9019 -9.66132 -8.56968 0.958278 2397.78 249741 -9.89052
4797000 77.0133 -9.66086 -8.5686 0.958179 2398.92 249767 -9.89039
4798000 77.0249 -9.66056 -8.56842 0.958225 2398.75 249754 -9.89013
4799000 77.0798 -9.65993 -8.56758 0.958315 2399.45 249731 -9.88966
4800000 76.9523 -9.66067 -8.56829 0.958294 2399.47 249736 -9.89003
4801000 77.0993 -9.66006 -8.56765 0.958339 2399.63 249725 -9.88985
4802000 76.9888 -9.66048 -8.5672 0.958337 2401.54 249725 -9.88994
4803000 76.9474 -9.6609 -8.56772 0.958439 2401.58 249699 -9.89023
4804000 76.9363 -9.6608 -8.56797 0.958341 2400.54 249724 -9.8901
4805000 76.9927 -9.66061 -8.56699 0.958247 2402.09 249749 -9.89008
4806000 76.9695 -9.66103 -8.5669 0.958297 2403.31 249736 -9.89043
4807000 76.9396 -9.66088 -8.56674 0.958338 2403.44 249725 -9.89019
4808000 76.9369 -9.66079 -8.56669 0.958291 2403.21 249737 -9.89009
4809000 76.9689 -9.66119 -8.56632 0.958258 2404.87 249746 -9.89059
4810000 77.0617 -9.66051 -8.56584 0.958236 2404.34 249752 -9.89019
4811000 76.9389 -9.66105 -8.56605 0.958272 2405.14 249742 -9.89036
4812000 76.9487 -9.66101 -8.56572 0.958251 2405.73 249748 -9.89035
4813000 76.9539 -9.66069 -8.56494 0.958299 2406.88 249735 -9.89005
4814000 77.0605 -9.66002 -8.5641 0.958249 2407.13 249748 -9.8897
4815000 77.0397 -9.66038 -8.56496 0.958328 2406.23 249728 -9.88999
4816000 76.8942 -9.66119 -8.56523 0.958397 2407.57 249710 -9.89037
4817000 76.9809 -9.6604 -8.56427 0.958399 2407.95 249709 -9.88984
4818000 77.0162 -9.65971 -8.56294 0.958393 2409.36 249711 -9.88926
4819000 76.7614 -9.66142 -8.56463 0.958314 2409.23 249731 -9.89021
4820000 76.9481 -9.66049 -8.56347 0.958387 2409.87 249712 -9.88983
4821000 77.1159 -9.65958 -8.56224 0.958371 2410.53 249716 -9.88942
4822000 76.9784 -9.66077 -8.56364 0.958331 2409.97 249727 -9.8902
4823000 76.9557 -9.66113 -8.5634 0.958304 2411.21 249734 -9.89049
4824000 77.0548 -9.66065 -8.56254 0.958047 2411.43 249801 -9.8903
4825000 76.9602 -9.66111 -8.5627 0.958141 2412.31 249776 -9.89048
4826000 77.1079 -9.66006 -8.5615 0.958167 2412.71 249770 -9.88988
4827000 76.9342 -9.66099 -8.56197 0.958214 2413.86 249757 -9.89029
4828000 76.9174 -9.66081 -8.56187 0.958331 2413.99 249727 -9.89006
4829000 77.0585 -9.65966 -8.56066 0.958503 2414.52 249682 -9.88933
4830000 77.0631 -9.66 -8.56117 0.958384 2413.86 249713 -9.88969
4831000 76.908 -9.66081 -8.56142 0.958337 2415 249725 -9.89003
4832000 77.1025 -9.6595 -8.55931 0.958462 2417.04 249693 -9.8893
4833000 76.9607 -9.66088 -8.56146 0.958499 2415.45 249683 -9.89026
4834000 77.0208 -9.6605 -8.5607 0.958388 2415.98 249712 -9.89005
4835000 76.9958 -9.66043 -8.55979 0.958459 2418.01 249693 -9.88991
4836000 76.9055 -9.66103 -8.56098 0.958506 2416.84 249681 -9.89024
4837000 77.0341 -9.66023 -8.55931 0.958559 2418.91 249667 -9.88983
4838000 77.0403 -9.66023 -8.55921 0.958619 2419.27 249652 -9.88985
4839000 76.983 -9.66035 -8.55976 0.958671 2418.43 249638 -9.88979
4840000 77.0652 -9.65955 -8.55824 0.958683 2420.08 249635 -9.88924
4841000 77.0694 -9.65967 -8.55848 0.958677 2419.76 249637 -9.88937
4842000 76.9717 -9.66023 -8.55849 0.958527 2420.58 249676 -9.88964
4843000 77.041 -9.66 -8.55805 0.958473 2420.93 249690 -9.88961
4844000 77.0446 -9.65988 -8.55715 0.958466 2422.66 249692 -9.88951
4845000 76.9061 -9.66097 -8.55838 0.958556 2422.53 249668 -9.89019
4846000 77.0194 -9.66036 -8.55774 0.958515 2422.5 249679 -9.88991
4847000 76.9281 -9.66058 -8.55777 0.958499 2422.91 249683 -9.88986
4848000 76.9556 -9.66018 -8.55682 0.95862 2424.44 249652 -9.88955
4849000 77.1095 -9.65932 -8.5562 0.958582 2423.78 249662 -9.88914
4850000 76.9861 -9.66 -8.55637 0.958545 2424.82 249671 -9.88945
4851000 76.981 -9.66045 -8.55636 0.958535 2425.8 249674 -9.88988
4852000 77.1141 -9.65973 -8.5556 0.958504 2425.79 249682 -9.88956
4853000 77.0665 -9.66018 -8.55596 0.958378 2425.68 249715 -9.88988
4854000 77.0224 -9.65983 -8.55472 0.958391 2427.71 249711 -9.88939
4855000 76.9718 -9.66037 -8.55581 0.958366 2426.41 249718 -9.88978
4856000 77.0554 -9.65965 -8.5546 0.958449 2427.72 249696 -9.88931
4857000 77.0037 -9.66018 -8.55487 0.958453 2428.29 249695 -9.88969
4858000 77.0683 -9.65957 -8.55437 0.958568 2428.31 249665 -9.88927
4859000 77.0632 -9.65957 -8.55362 0.958496 2429.82 249684 -9.88926
4860000 76.9475 -9.66043 -8.55425 0.958496 2430.28 249684 -9.88976
4861000 76.9215 -9.66054 -8.55477 0.958518 2429.42 249678 -9.8898
4862000 76.993 -9.66061 -8.55391 0.958603 2431.7 249656 -9.89009
4863000 77.086 -9.66007 -8.55429 0.958535 2429.52 249674 -9.88982
4864000 77.0165 -9.65997 -8.55295 0.958613 2432.45 249653 -9.88951
4865000 76.9571 -9.66072 -8.55321 0.958522 2433.28 249677 -9.89009
4866000 76.8155 -9.66197 -8.55483 0.95833 2431.99 249727 -9.89092
4867000 77.0095 -9.66065 -8.55282 0.958472 2433.83 249690 -9.89017
4868000 76.8527 -9.6612 -8.55389 0.958645 2433.15 249645 -9.89026
4869000 77.0751 -9.65973 -8.55182 0.958618 2434.42 249652 -9.88944
4870000 77.0502 -9.65992 -8.55166 0.958662 2435.27 249641 -9.88956
4871000 76.982 -9.66039 -8.55271 0.958668 2434.01 249639 -9.88983
4872000 76.9449 -9.66055 -8.55189 0.958812 2436.56 249602 -9.88988
4873000 77.0263 -9.66015 -8.5512 0.958819 2437.2 249600 -9.88972
4874000 76.982 -9.6602 -8.55158 0.958754 2436.3 249617 -9.88964
4875000 77.0051 -9.66009 -8.55186 0.958906 2435.82 249577 -9.8896
4876000 77.0391 -9.65959 -8.55017 0.958949 2438.56 249566 -9.8892
4877000 76.9496 -9.66007 -8.55079 0.95901 2438.43 249550 -9.88941
4878000 77.0484 -9.6594 -8.55009 0.958965 2438.34 249562 -9.88904
4879000 76.8934 -9.66002 -8.55031 0.959032 2439.4 249544 -9.88919
4880000 76.9613 -9.65985 -8.5501 0.959078 2439.61 249532 -9.88922
4881000 76.9164 -9.66055 -8.55038 0.958979 2440.26 249558 -9.88979
4882000 76.9384 -9.65992 -8.54911 0.958936 2441.56 249569 -9.88923
4883000 77.06 -9.6591 -8.5487 0.958997 2440.8 249553 -9.88878
4884000 76.8836 -9.66031 -8.54957 0.959014 2441.63 249549 -9.88945
4885000 76.9631 -9.65968 -8.54891 0.958925 2441.46 249572 -9.88906
4886000 76.958 -9.65975 -8.54827 0.959034 2443.28 249544 -9.88912
4887000 76.8651 -9.66038 -8.54896 0.958988 2443.03 249556 -9.88947
4888000 77.1477 -9.6589 -8.54736 0.959158 2443.76 249511 -9.88884
4889000 77.0204 -9.65968 -8.54758 0.959149 2444.96 249514 -9.88923
4890000 77.058 -9.66005 -8.54776 0.95903 2445.06 249545 -9.88971
4891000 77.0568 -9.65978 -8.5479 0.959086 2444.3 249530 -9.88945
4892000 77.0045 -9.65986 -8.54722 0.95915 2446.14 249514 -9.88936
4893000 76.9098 -9.66014 -8.54782 0.959259 2445.71 249485 -9.88937
4894000 77.2054 -9.65805 -8.54509 0.959278 2447.18 249480 -9.88815
4895000 77.0109 -9.65948 -8.54609 0.959104 2447.68 249526 -9.88901
4896000 76.8321 -9.66084 -8.54768 0.959036 2446.98 249543 -9.88984
4897000 76.9806 -9.66014 -8.54606 0.958933 2448.78 249570 -9.88958
4898000 76.9125 -9.66061 -8.54651 0.958938 2448.82 249569 -9.88984
4899000 76.9211 -9.6602 -8.54599 0.959027 2449.27 249546 -9.88946
4900000 76.9336 -9.66024 -8.54566 0.959033 2450.1 249544 -9.88954
4901000 76.9621 -9.66011 -8.54605 0.959116 2449.22 249522 -9.88949
4902000 77.0495 -9.65923 -8.54406 0.95913 2451.65 249519 -9.88887
4903000 76.8937 -9.66017 -8.54549 0.95918 2450.69 249506 -9.88934
4904000 76.997 -9.65993 -8.54449 0.959138 2452.26 249517 -9.88941
4905000 76.9064 -9.66065 -8.54522 0.95901 2451.92 249550 -9.88986
4906000 77.0301 -9.65962 -8.54406 0.959017 2452.21 249548 -9.88921
4907000 77.0991 -9.65962 -8.54387 0.958984 2452.56 249557 -9.8894
4908000 76.8876 -9.6606 -8.54404 0.959134 2454.71 249518 -9.88976
4909000 77.0385 -9.65969 -8.54308 0.959054 2454.65 249539 -9.8893
4910000 77.0107 -9.6598 -8.54334 0.959038 2454.24 249543 -9.88932
4911000 77.0785 -9.65944 -8.54252 0.958977 2455.1 249559 -9.88917
4912000 76.8853 -9.66039 -8.54355 0.958951 2454.89 249565 -9.88954
4913000 76.9775 -9.65974 -8.54179 0.958954 2457.32 249564 -9.88917
4914000 76.8999 -9.66039 -8.54272 0.959013 2456.86 249549 -9.88958
4915000 77.0509 -9.65962 -8.54196 0.958891 2456.52 249581 -9.88927
4916000 76.9768 -9.65986 -8.54148 0.959024 2458.46 249546 -9.88929
4917000 77.0837 -9.65902 -8.54083 0.95903 2458.02 249545 -9.88876
4918000 76.8994 -9.66038 -8.54187 0.959003 2458.65 249552 -9.88957
4919000 76.9721 -9.65988 -8.54109 0.959148 2459.68 249514 -9.8893
4920000 76.9259 -9.66062 -8.54202 0.959122 2459.17 249521 -9.88989
4921000 76.9811 -9.66045 -8.54105 0.95907 2460.81 249534 -9.88989
4922000 77.0629 -9.66008 -8.54052 0.959036 2461.05 249543 -9.88976
4923000 76.9334 -9.66044 -8.5413 0.959194 2460.56 249502 -9.88974
4924000 76.9384 -9.66033 -8.54086 0.95924 2461.38 249490 -9.88964
4925000 76.8797 -9.66055 -8.5408 0.95925 2462.04 249488 -9.88968
4926000 77.0557 -9.65944 -8.53954 0.959332 2462.55 249466 -9.8891
4927000 77.0189 -9.65946 -8.53903 0.959426 2463.97 249442 -9.88901
4928000 77.0383 -9.65932 -8.53926 0.959421 2463.14 249443 -9.88893
4929000 76.9537 -9.6598 -8.53894 0.959265 2464.51 249484 -9.88916
4930000 76.9322 -9.66017 -8.53893 0.959219 2465.23 249496 -9.88947
4931000 77.0701 -9.65935 -8.53841 0.959271 2464.71 249482 -9.88905
