# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
1000 77.1621 0.025 -0.708568 -0.70845 0.108097 -74384.8 -76224.6 1839.81 -54665.3 1.2376 6992.71
2000 77.0743 0.075 -0.709349 -0.709365 0.255182 -74121 -75958.8 1837.72 -54404.2 1.2391 6999.92
3000 77.1892 0.125 -0.709123 -0.7095 0.301883 -73776.5 -75617 1840.46 -54079 1.24045 7000.61
4000 77.0471 0.175 -0.709117 -0.709127 0.29477 -73489.5 -75326.6 1837.07 -53838.7 1.24311 6999
5000 77.1414 0.225 -0.709426 -0.709245 0.257732 -73301.8 -75141.1 1839.32 -53679.9 1.2453 7000.98
6000 77.011 0.275 -0.709211 -0.709345 0.223644 -73218.6 -75054.8 1836.21 -53648.6 1.24825 6999.08
7000 77.0424 0.325 -0.709244 -0.709381 0.213397 -73128.8 -74965.7 1836.96 -53595.4 1.25085 7000.48
8000 77.0957 0.375 -0.709288 -0.709004 0.192208 -73098.7 -74936.9 1838.23 -53610.6 1.25352 6999.2
9000 77.0202 0.425 -0.709235 -0.70952 0.184272 -73103.3 -74939.7 1836.43 -53634.9 1.25507 7000.75
10000 76.9977 0.141743 -0.709365 -0.709157 0.18377 -73085.4 -74921.3 1835.89 -53637.3 1.25629 7000.26
11000 76.9442 -0.43938 -0.709208 -0.709292 0.179733 -73075.6 -74910.2 1834.62 -53641.5 1.25712 6999.84
12000 77.0119 -0.387064 -0.709429 -0.709399 0.176213 -73063.1 -74899.3 1836.23 -53635.8 1.25767 7000.44
13000 76.974 -0.337669 -0.709309 -0.709194 0.173679 -73074.7 -74910 1835.33 -53657.9 1.25831 7000.19
14000 77.182 -0.287812 -0.709199 -0.709276 0.173871 -73066.9 -74907.2 1840.29 -53656.9 1.25865 6999.69
15000 77.142 -0.234938 -0.709194 -0.709086 0.182805 -73054.7 -74894 1839.33 -53658.6 1.2594 6998.88
16000 77.0353 -0.1837 -0.709346 -0.709388 0.184587 -73067 -74903.8 1836.79 -53668.9 1.25972 7001.32
17000 77.1262 -0.134334 -0.709325 -0.709457 0.185877 -73081.7 -74920.7 1838.96 -53682.2 1.25958 7001.06
18000 77.1294 -0.083177 -0.709303 -0.709264 0.179356 -73093.3 -74932.3 1839.04 -53691.3 1.25914 6999.54
19000 77.0771 -0.0308843 -0.709215 -0.709269 0.195468 -73040.1 -74877.9 1837.79 -53642.8 1.25949 6999.78
20000 77.0829 0.0210102 -0.70925 -0.709215 0.188518 -73026 -74863.9 1837.93 -53632.5 1.2597 6999.55
21000 77.0413 0.0720391 -0.709237 -0.709302 0.178468 -73047.2 -74884.1 1836.93 -53661.7 1.2604 7000.54
22000 77.0808 0.126278 -0.709374 -0.709386 0.186423 -73044.4 -74882.3 1837.88 -53652.5 1.25997 7000.47
