# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
73000 77.0785 0.3625 -0.25332 -0.253182 0.241016 -75105.6 -76943.5 1837.82 -66567 1.02157 2499.22
74000 77.0587 0.3675 -0.253392 -0.253445 0.239746 -75092.7 -76930 1837.35 -66556.8 1.02263 2501.02
75000 76.855 0.3725 -0.253222 -0.253217 0.241503 -75088.1 -76920.6 1832.49 -66564.9 1.02351 2499.45
76000 77.0207 0.3775 -0.253178 -0.253406 0.24318 -75063.7 -76900.1 1836.44 -66548.4 1.02438 2499.27
77000 77.0108 0.3825 -0.253492 -0.253202 0.242693 -75043.9 -76880.1 1836.21 -66533.6 1.02547 2500.44
78000 77.0181 0.3875 -0.253478 -0.25339 0.244211 -75040.9 -76877.2 1836.38 -66533.9 1.02637 2501.66
79000 76.842 0.3925 -0.253118 -0.253152 0.243272 -75027.4 -76859.6 1832.18 -66538.4 1.02702 2497.97
80000 77.1141 0.3975 -0.253253 -0.253374 0.244386 -74981.5 -76820.2 1838.67 -66495.3 1.02828 2500.17
81000 77.0328 0.4025 -0.253196 -0.25347 0.241945 -74963.6 -76800.4 1836.73 -66485.7 1.02924 2500.13
82000 76.8546 0.4075 -0.253476 -0.253148 0.241414 -74964.1 -76796.6 1832.48 -66494.1 1.03016 2499.99
83000 76.8671 0.4125 -0.253273 -0.253437 0.241107 -74945.2 -76777.9 1832.78 -66483.1 1.03117 2500.11
84000 76.9981 0.4175 -0.253389 -0.253257 0.240671 -74932.1 -76768 1835.9 -66474.9 1.03186 2500.33
85000 77.0765 0.4225 -0.253159 -0.253254 0.239261 -74926.8 -76764.6 1837.77 -66485.7 1.03307 2498.52
86000 76.9602 0.4275 -0.253381 -0.253412 0.234503 -74913.1 -76748.1 1835 -66468.7 1.03378 2501.17
87000 76.9772 0.4325 -0.253168 -0.253421 0.233315 -74893 -76728.4 1835.41 -66458.9 1.03451 2499.9
88000 76.8811 0.4375 -0.253448 -0.253327 0.232915 -74883.2 -76716.4 1833.12 -66455.8 1.03541 2500.1
89000 77.0761 0.4425 -0.253374 -0.253185 0.234155 -74862.7 -76700.5 1837.76 -66446.3 1.03667 2499.88
90000 77.0131 0.4475 -0.25321 -0.253395 0.235465 -74850.8 -76687 1836.26 -66444.6 1.03799 2500.01
91000 76.9972 0.4525 -0.25339 -0.253177 0.234515 -74832.7 -76668.6 1835.88 -66436.6 1.03908 2499.64
92000 76.9472 0.4575 -0.253327 -0.253297 0.231528 -74827.2 -76661.8 1834.69 -66436 1.04009 2500.6
93000 76.9471 0.4625 -0.253292 -0.253441 0.226524 -74811.4 -76646.1 1834.69 -66428.4 1.04085 2499.97
94000 77.0032 -0.323849 -0.253383 -0.253268 0.223795 -74797.5 -76633.5 1836.03 -66426.1 1.0423 2500.03
95000 77.1108 -0.457636 -0.253063 -0.25327 0.22019 -74779.1 -76617.7 1838.59 -66413.3 1.0428 2499.56
96000 77.0568 -0.452296 -0.253503 -0.25344 0.21994 -74767.6 -76604.9 1837.3 -66406 1.04367 2500.35
97000 76.9239 -0.446939 -0.253301 -0.2533 0.222356 -74763.6 -76597.7 1834.13 -66407.9 1.0445 2500.57
98000 76.9919 -0.441179 -0.253299 -0.253272 0.220376 -74755.7 -76591.4 1835.76 -66407.1 1.04507 2499.82
99000 77.008 -0.43532 -0.253398 -0.253175 0.21494 -74736.9 -76573.1 1836.14 -66399.7 1.04632 2499.4
100000 76.8211 -0.430441 -0.253241 -0.253574 0.214294 -74748.3 -76580 1831.68 -66411.6 1.04701 2500.91
101000 77.1156 -0.424574 -0.253377 -0.253206 0.215778 -74726.8 -76565.5 1838.7 -66398.2 1.04771 2500.12
102000 76.9728 -0.419368 -0.253267 -0.253291 0.214673 -74733.8 -76569.1 1835.3 -66413.2 1.04836 2499.29
103000 77.0246 -0.413123 -0.253156 -0.253386 0.211298 -74719.6 -76556.1 1836.53 -66403 1.0492 2500.05
104000 76.9481 -0.407174 -0.253515 -0.253384 0.207914 -74693.1 -76527.8 1834.71 -66379.8 1.0499 2500.77
105000 77.1141 -0.40228 -0.253061 -0.253247 0.204799 -74676.2 -76514.9 1838.67 -66377.4 1.05102 2499.06
106000 76.9196 -0.397276 -0.253262 -0.253385 0.207376 -74686.6 -76520.6 1834.03 -66390.7 1.05183 2500.1
107000 77.034 -0.391875 -0.253381 -0.253117 0.208133 -74665.7 -76502.4 1836.76 -66375.3 1.05219 2499.3
108000 77.086 -0.385581 -0.253377 -0.253484 0.208924 -74649.5 -76487.5 1838 -66359.6 1.05305 2501.21
109000 76.9393 -0.379296 -0.25343 -0.253242 0.207848 -74656 -76490.5 1834.5 -66376.9 1.05371 2499.52
110000 76.9596 -0.372995 -0.253118 -0.253357 0.210402 -74635.8 -76470.8 1834.99 -66362.8 1.05483 2500.32
111000 76.9447 -0.367238 -0.25346 -0.253367 0.210743 -74625.5 -76460.1 1834.63 -66360.9 1.05586 2500.22
112000 76.8869 -0.360865 -0.253404 -0.253058 0.215217 -74611.4 -76444.7 1833.25 -66359 1.05705 2499.35
113000 76.9977 -0.356083 -0.25323 -0.253473 0.212762 -74599.7 -76435.6 1835.89 -66348.3 1.05745 2500.01
114000 77.0589 -0.350552 -0.2532 -0.25343 0.211692 -74588.2 -76425.5 1837.35 -66342.8 1.05817 2499.87
115000 77.0646 -0.344807 -0.253292 -0.253237 0.210735 -74571.4 -76408.9 1837.49 -66333 1.05909 2499.93
116000 77.1355 -0.338473 -0.253305 -0.253292 0.21297 -74549.5 -76388.6 1839.18 -66322.2 1.06056 2500.02
117000 77.1095 -0.332209 -0.253343 -0.253217 0.211532 -74524.9 -76363.4 1838.56 -66306.5 1.06171 2500.01
118000 77.0082 -0.326186 -0.253271 -0.253481 0.207079 -74523.5 -76359.7 1836.14 -66311.8 1.06251 2499.89
119000 77.011 -0.32109 -0.253379 -0.253156 0.206206 -74512.6 -76348.8 1836.21 -66307 1.06356 2500.46
120000 77.1187 -0.315534 -0.253321 -0.253427 0.212594 -74490 -76328.8 1838.78 -66290.1 1.0641 2500.01
121000 77.1121 -0.309547 -0.253419 -0.253202 0.213611 -74485.6 -76324.2 1838.62 -66292.6 1.06512 2500.28
122000 77.0929 -0.303519 -0.253181 -0.253514 0.214555 -74483.4 -76321.5 1838.16 -66296.4 1.06583 2500.1
123000 77.0343 -0.298556 -0.253347 -0.253099 0.208626 -74476.1 -76312.9 1836.77 -66299.4 1.06681 2499.27
124000 77.1674 -0.293519 -0.253322 -0.253445 0.199959 -74472.9 -76312.9 1839.94 -66300.7 1.0678 2500.25
125000 76.8875 -0.287454 -0.253287 -0.253321 0.199758 -74479.6 -76312.9 1833.27 -66312.4 1.06856 2500.47
126000 76.8663 -0.281408 -0.253214 -0.253285 0.202143 -74466.9 -76299.7 1832.76 -66310.7 1.0696 2499.54
127000 77.164 -0.276224 -0.253312 -0.253297 0.20292 -74440.8 -76280.7 1839.86 -66294.6 1.07078 2499.25
128000 77.0005 -0.270934 -0.253401 -0.253562 0.199401 -74438.9 -76274.8 1835.96 -66291.3 1.07169 2501.79
129000 76.9922 -0.264951 -0.253201 -0.253182 0.198063 -74433.1 -76268.8 1835.76 -66299.8 1.07223 2498.65
130000 77.0402 -0.258839 -0.253316 -0.253383 0.194791 -74420.6 -76257.5 1836.91 -66287.4 1.07304 2500.47
131000 77.1521 -0.252924 -0.253423 -0.25307 0.190157 -74412 -76251.6 1839.58 -66286.8 1.07367 2499.51
132000 77.0157 -0.247303 -0.253395 -0.253375 0.183822 -74428.6 -76264.9 1836.32 -66308.9 1.07478 2500.43
133000 76.939 -0.241655 -0.253273 -0.253371 0.179888 -74438.2 -76272.7 1834.49 -66324.6 1.07554 2500.3
134000 77.1367 -0.236306 -0.253275 -0.253076 0.180046 -74428.5 -76267.8 1839.21 -66327.9 1.07657 2498.71
135000 77.041 -0.230501 -0.253203 -0.253343 0.183146 -74436 -76272.9 1836.93 -66334 1.07693 2499.91
136000 77.1675 -0.225216 -0.253547 -0.253407 0.177233 -74444.1 -76284.1 1839.94 -66340.6 1.07746 2501.67
137000 76.9823 -0.22027 -0.252976 -0.253343 0.174159 -74454.4 -76289.9 1835.53 -66369.2 1.07851 2498.43
138000 76.9098 -0.214984 -0.253303 -0.25321 0.175742 -74448.8 -76282.6 1833.8 -66364.1 1.07928 2500.05
139000 77.0183 -0.21024 -0.253446 -0.253438 0.173839 -74435.3 -76271.7 1836.39 -66356.5 1.08016 2500.25
140000 76.9599 -0.204664 -0.253292 -0.253375 0.175258 -74441.6 -76276.6 1834.99 -66366.6 1.08083 2500.64
141000 77.0079 -0.19915 -0.253309 -0.25333 0.171525 -74446.1 -76282.2 1836.14 -66379.4 1.08157 2499.78
142000 77.1022 -0.193795 -0.253317 -0.253244 0.173304 -74444.3 -76282.7 1838.39 -66378 1.08186 2500.35
143000 77.0063 -0.188521 -0.253366 -0.253253 0.177627 -74455.5 -76291.6 1836.1 -66395.1 1.0822 2499.3
144000 76.9202 -0.183654 -0.253195 -0.253226 0.178715 -74458.2 -76292.2 1834.05 -66405 1.08333 2499.69
145000 76.9206 -0.178656 -0.253354 -0.253435 0.176702 -74462.8 -76296.9 1834.06 -66410.1 1.08362 2500.18
146000 77.0427 -0.173382 -0.253276 -0.253321 0.178081 -74450.1 -76287.1 1836.97 -66398.5 1.08371 2500.02
147000 76.9926 -0.167771 -0.253283 -0.253289 0.174789 -74446.1 -76281.9 1835.77 -66398.6 1.0843 2500.12
148000 77.0009 -0.162521 -0.253334 -0.253222 0.173071 -74439.8 -76275.8 1835.97 -66393.5 1.08425 2499.64
149000 77.0973 -0.157517 -0.253253 -0.253499 0.175358 -74434.9 -76273.2 1838.27 -66390.5 1.08485 2500.42
150000 76.8229 -0.152872 -0.253252 -0.253014 0.168503 -74468.9 -76300.6 1831.73 -66433.2 1.08534 2498.84
151000 77.0209 -0.147844 -0.253358 -0.253557 0.168997 -74452.7 -76289.1 1836.45 -66417.1 1.08595 2500.24
152000 77.0609 -0.142378 -0.253357 -0.253122 0.172327 -74447.9 -76285.3 1837.4 -66413.4 1.08618 2500.41
153000 76.9474 -0.136504 -0.253316 -0.253379 0.178342 -74453.2 -76287.9 1834.7 -66425.8 1.08672 2499.46
154000 76.8951 -0.130588 -0.253128 -0.253423 0.173118 -74460.7 -76294.2 1833.45 -66438.5 1.08772 2500.12
155000 76.9647 -0.124206 -0.253373 -0.25325 0.176853 -74460.7 -76295.8 1835.11 -66444.1 1.08826 2499.6
156000 76.9658 -0.118547 -0.253465 -0.253317 0.174118 -74468.2 -76303.3 1835.13 -66447.9 1.08848 2501.3
157000 77.0272 -0.113364 -0.253352 -0.253437 0.173183 -74470.7 -76307.3 1836.6 -66454.4 1.08871 2500.58
158000 76.9731 -0.107384 -0.253248 -0.253318 0.176309 -74478.4 -76313.7 1835.31 -66468.8 1.08919 2499.59
159000 76.8554 -0.10257 -0.253422 -0.253212 0.173545 -74477 -76309.5 1832.5 -66465.7 1.08922 2500.19
160000 77.0366 -0.0977391 -0.253258 -0.253165 0.179044 -74465.1 -76301.9 1836.82 -66459.1 1.08947 2499.06
161000 76.9941 -0.0923822 -0.253139 -0.25348 0.179568 -74455.8 -76291.6 1835.81 -66450.5 1.08984 2499.72
162000 76.9585 -0.0866969 -0.253429 -0.253169 0.182625 -74441.4 -76276.4 1834.96 -66438.6 1.09033 2500.08
163000 77.0549 -0.0812578 -0.253447 -0.253428 0.18669 -74435.5 -76272.7 1837.26 -66433.5 1.09084 2500.98
164000 76.9076 -0.0753237 -0.253304 -0.253254 0.185006 -74432.7 -76266.4 1833.75 -66439.7 1.09155 2499.8
165000 77.0985 -0.0707097 -0.253311 -0.253323 0.182668 -74415.2 -76253.5 1838.3 -66420.7 1.0914 2499.9
166000 77.0039 -0.0654451 -0.252998 -0.253475 0.178365 -74421.4 -76257.4 1836.04 -66432.2 1.09201 2499.67
167000 77.0547 -0.0613506 -0.253514 -0.253167 0.164409 -74426.3 -76263.5 1837.25 -66441.5 1.09251 2499.4
168000 76.9774 -0.0566399 -0.253195 -0.253382 0.168326 -74441.6 -76277 1835.41 -66455.7 1.09291 2500.68
169000 76.9056 -0.0516302 -0.253451 -0.253223 0.16991 -74451.7 -76285.4 1833.7 -66471.5 1.09315 2499.46
170000 76.8407 -0.0470738 -0.253287 -0.253507 0.16693 -74457 -76289.2 1832.15 -66475 1.09363 2501.13
171000 76.8687 -0.0419223 -0.253157 -0.25318 0.166352 -74448.3 -76281.2 1832.82 -66474.5 1.09379 2498.9
172000 76.9688 -0.0363604 -0.253425 -0.253366 0.167339 -74448.1 -76283.3 1835.21 -66470.6 1.09393 2500.38
173000 77.0045 -0.031177 -0.253279 -0.253463 0.171283 -74453.9 -76289.9 1836.06 -66477.4 1.09424 2500.78
174000 77.0846 -0.0257203 -0.253337 -0.253307 0.168115 -74460.4 -76298.4 1837.97 -66482.1 1.09377 2500.32
175000 77.0544 -0.0205257 -0.25343 -0.253161 0.165081 -74462.5 -76299.8 1837.25 -66489.4 1.09423 2499.69
176000 77.0336 -0.0144552 -0.253356 -0.253374 0.167019 -74454.9 -76291.7 1836.75 -66479.3 1.09437 2500.82
177000 77.0552 -0.00909413 -0.253188 -0.2533 0.165486 -74452.7 -76290 1837.27 -66480.9 1.09422 2499.25
178000 76.9172 -0.00459452 -0.253275 -0.253246 0.15951 -74470 -76304 1833.98 -66501.3 1.09467 2499.32
179000 76.9354 0.000340164 -0.253309 -0.253447 0.155038 -74477.7 -76312.1 1834.41 -66510.1 1.09502 2499.79
180000 77.0097 0.00610608 -0.253397 -0.253242 0.155472 -74470.2 -76306.4 1836.18 -66500.6 1.09521 2500.84
181000 76.9575 0.0111554 -0.253299 -0.253221 0.159834 -74480.8 -76315.8 1834.94 -66515.1 1.09523 2499.67
182000 77.021 0.0168507 -0.253154 -0.253519 0.158393 -74474.7 -76311.2 1836.45 -66514.5 1.09611 2499.92
183000 76.9021 0.0219779 -0.253354 -0.253273 0.158507 -74482.3 -76315.9 1833.62 -66527.1 1.09671 2499.71
184000 77.1868 0.0271634 -0.25338 -0.25317 0.156054 -74465.2 -76305.6 1840.4 -66509.7 1.09672 2499.86
185000 77.0291 0.0329799 -0.25319 -0.253333 0.160312 -74471.3 -76307.9 1836.64 -66518.4 1.09714 2500.01
186000 77.1633 0.0378799 -0.253312 -0.253242 0.156979 -74467.5 -76307.4 1839.84 -66518.1 1.09725 2499.16
187000 77.0665 0.043195 -0.253221 -0.253373 0.159813 -74466.6 -76304.1 1837.54 -66513.6 1.09728 2500.34
188000 76.8409 0.0478212 -0.253486 -0.253313 0.158008 -74470 -76302.1 1832.16 -66518.3 1.09765 2500.76
189000 76.9415 0.0529279 -0.253409 -0.253276 0.156292 -74467.8 -76302.3 1834.56 -66523.4 1.09846 2500.32
190000 76.9928 0.0583055 -0.253268 -0.253318 0.16203 -74475.4 -76311.2 1835.78 -66537.6 1.09879 2499.03
191000 77.1267 0.0642049 -0.253155 -0.253349 0.160807 -74465 -76304 1838.97 -66524.4 1.09896 2500.25
192000 76.9828 0.0696801 -0.253404 -0.25314 0.163969 -74461.1 -76296.6 1835.54 -66528.8 1.09991 2499.8
193000 77.0622 0.0744389 -0.253312 -0.253507 0.165463 -74455.6 -76293 1837.43 -66524.5 1.10039 2500.5
194000 77.0474 0.0794642 -0.253313 -0.253324 0.170992 -74454.1 -76291.2 1837.08 -66524 1.10035 2500.15
195000 77.1053 0.0842758 -0.253224 -0.253214 0.170937 -74438 -76276.4 1838.46 -66514 1.10089 2499.43
196000 77.0171 0.0895277 -0.253531 -0.253247 0.165633 -74435.2 -76271.6 1836.36 -66508.2 1.10096 2500.54
197000 77.1954 0.0947115 -0.25314 -0.253274 0.161582 -74425.7 -76266.3 1840.61 -66502.9 1.10097 2499.21
198000 77.0071 0.0996268 -0.253104 -0.253412 0.160355 -74432.8 -76268.9 1836.12 -66512.4 1.10152 2499.72
199000 77.0354 0.104794 -0.253463 -0.253292 0.159859 -74427.7 -76264.5 1836.79 -66508 1.10183 2500.22
200000 77.1458 0.109456 -0.253513 -0.253225 0.158683 -74419.3 -76258.7 1839.42 -66499.8 1.10192 2500.32
201000 77.0264 0.114851 -0.253287 -0.253467 0.160788 -74423.8 -76260.3 1836.58 -66504.6 1.10204 2500.52
202000 76.9702 0.120116 -0.253368 -0.253258 0.161408 -74426.3 -76261.6 1835.24 -66514.4 1.10281 2499.97
203000 77.0765 0.124884 -0.253201 -0.253189 0.161732 -74417.3 -76255.1 1837.77 -66510.9 1.10337 2499.5
204000 76.9769 0.130782 -0.253337 -0.253435 0.166614 -74417.1 -76252.5 1835.4 -66511.9 1.10393 2500.39
205000 77.0217 0.135794 -0.25334 -0.253322 0.167612 -74411.7 -76248.2 1836.47 -66510.1 1.10423 2499.91
206000 77.0519 0.141911 -0.253389 -0.253263 0.166632 -74408.2 -76245.4 1837.19 -66508.8 1.10476 2500.41
207000 77.0271 0.147531 -0.2533 -0.25338 0.168405 -74414.9 -76251.5 1836.6 -66517.8 1.10498 2500.18
208000 77.0248 0.152182 -0.253276 -0.253299 0.164129 -74412.3 -76248.8 1836.54 -66519 1.1051 2499.29
209000 77.012 0.157738 -0.253265 -0.253378 0.169575 -74403.6 -76239.9 1836.24 -66508.6 1.10537 2500.4
210000 77.0548 0.163146 -0.253267 -0.25304 0.16589 -74400.8 -76238.1 1837.26 -66514.5 1.10565 2498.29
211000 77.2163 0.168579 -0.253509 -0.253493 0.166451 -74387.6 -76228.7 1841.11 -66489.7 1.10576 2502.22
212000 77.1292 0.173563 -0.253234 -0.253369 0.165882 -74395.1 -76234.2 1839.03 -66506.8 1.10569 2499
213000 77.1846 0.17922 -0.25329 -0.253268 0.166788 -74386.3 -76226.7 1840.35 -66496.3 1.10593 2500.11
214000 77.1338 0.184536 -0.253393 -0.253282 0.160988 -74389.8 -76229 1839.14 -66500.8 1.10601 2499.96
215000 77.0248 0.189314 -0.253359 -0.253394 0.162325 -74394.2 -76230.8 1836.54 -66505.1 1.10636 2500.77
216000 77.0732 0.194646 -0.253289 -0.25309 0.161734 -74381.6 -76219.3 1837.69 -66498.6 1.10672 2499.67
217000 77.0631 0.199669 -0.253143 -0.253496 0.157369 -74381.2 -76218.6 1837.45 -66499.4 1.10687 2499.61
218000 77.0462 0.205311 -0.253316 -0.253345 0.157508 -74373.1 -76210.2 1837.05 -66489.1 1.10688 2500.36
219000 76.8909 0.210302 -0.253501 -0.253252 0.157042 -74379.6 -76213 1833.35 -66496.8 1.10689 2499.97
