# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
47000 77.031 0.02325 1.00195e-05 -0.000183184 0.0662841 -77280.7 -79117.4 1836.69 -77281.7 0.935017 -0.24004
48000 77.0134 0.02375 -6.55281e-05 0.000210006 0.0661869 -77279 -79115.2 1836.27 -77278.6 0.934994 0.18865
49000 76.9541 0.02425 -2.23692e-05 -4.24501e-05 0.0673416 -77281.8 -79116.7 1834.86 -77280 0.935033 0.547797
50000 76.8758 0.02475 0.00018484 1.94765e-05 0.0673279 -77283.8 -79116.8 1832.99 -77289.5 0.935178 -1.49054
51000 77.1201 0.02525 -1.59554e-05 -0.000137698 0.0699825 -77269.7 -79108.5 1838.81 -77266.5 0.935113 0.938016
52000 76.9682 0.02575 -0.000195634 -2.37455e-05 0.0725948 -77277.4 -79112.6 1835.19 -77276.7 0.935069 0.27421
53000 77.1856 0.02625 0.000110401 0.000240319 0.0743495 -77262.4 -79102.8 1840.37 -77267.4 0.935168 -1.28006
54000 76.9608 0.02675 -7.13327e-05 -9.88582e-05 0.0746784 -77275.5 -79110.5 1835.01 -77272.8 0.93522 0.761314
55000 77.0559 0.02725 0.000155354 -1.88529e-05 0.0748068 -77268.4 -79105.7 1837.28 -77269.1 0.935166 -0.141647
56000 77.1561 0.02775 2.68239e-05 1.34782e-05 0.0748711 -77262.3 -79102 1839.67 -77264.5 0.935156 -0.532676
57000 77.0114 0.02825 -8.30814e-05 -9.13446e-05 0.0769356 -77269.2 -79105.4 1836.22 -77268.4 0.935167 0.268975
58000 76.9377 0.02875 5.66464e-05 5.23715e-05 0.0796992 -77270.7 -79105.1 1834.46 -77270.7 0.935129 0.0337346
59000 77.0002 0.02925 2.87888e-05 3.30065e-05 0.0802656 -77265.4 -79101.4 1835.95 -77264.6 0.935182 0.285423
60000 77.0534 0.02975 -5.22725e-06 3.47461e-05 0.0819437 -77264.1 -79101.3 1837.22 -77264 0.935147 0.0547621
61000 76.8979 0.03025 -0.000121773 -4.68272e-05 0.0833171 -77266.5 -79100.1 1833.52 -77265.2 0.935262 0.403871
62000 76.8698 0.03075 0.000122601 0.000109336 0.0846638 -77268.4 -79101.2 1832.84 -77272.3 0.935228 -1.011
63000 77.0607 0.03125 -1.65457e-05 -0.000212364 0.0872815 -77257 -79094.3 1837.4 -77256.3 0.935305 0.213603
64000 76.855 0.03175 -3.32359e-06 0.000152263 0.0876062 -77264.7 -79097.2 1832.49 -77263.4 0.935259 0.408297
65000 77.1329 0.03225 3.17383e-05 0.000123817 0.0886385 -77246.7 -79085.8 1839.12 -77249.3 0.935262 -0.67404
66000 76.9656 0.03275 -0.00013252 -0.000147428 0.089836 -77255.6 -79090.7 1835.13 -77252.3 0.935358 0.916176
67000 76.9033 0.03325 -0.000103238 -3.03692e-05 0.090928 -77256.3 -79089.9 1833.64 -77256.3 0.935211 0.0355714
68000 76.8656 0.03375 0.000168908 -5.06536e-05 0.0927627 -77255.9 -79088.7 1832.74 -77256.7 0.93533 -0.176787
69000 77.1079 0.03425 -0.000202796 0.000216979 0.0937291 -77243.8 -79082.3 1838.52 -77242.5 0.935294 0.364235
70000 77.0592 0.03475 8.72249e-05 -0.000163279 0.0932992 -77243.9 -79081.3 1837.36 -77243.6 0.9354 0.119894
71000 77.1347 0.03525 0.000151159 -2.29118e-05 0.0945061 -77238.3 -79077.5 1839.16 -77240.4 0.935312 -0.513883
72000 77.0297 0.03575 -0.000130784 0.000123861 0.0954505 -77243.6 -79080.2 1836.66 -77242.5 0.93532 0.314526
73000 77.0177 0.03625 5.38229e-05 2.2803e-05 0.0978658 -77241.4 -79077.8 1836.37 -77242.3 0.935299 -0.168357
74000 77.1167 0.03675 -8.66846e-05 -2.03089e-06 0.0984963 -77232.2 -79070.9 1838.73 -77231.3 0.935429 0.279049
75000 76.9999 0.03725 0.000210906 -0.000159852 0.0996325 -77236.8 -79072.7 1835.95 -77239.4 0.935476 -0.652607
76000 76.7687 0.03775 -0.000113253 0.00014881 0.101672 -77247.8 -79078.2 1830.43 -77247.2 0.935488 0.172752
77000 76.8816 0.03825 9.66182e-06 4.42327e-05 0.102003 -77241.7 -79074.9 1833.13 -77242.5 0.935328 -0.130659
78000 77.0358 0.03875 4.99722e-05 -0.000187356 0.10362 -77235.4 -79072.2 1836.8 -77235.7 0.935364 -0.0423041
79000 76.859 0.03925 4.9527e-06 8.36978e-06 0.104677 -77242.5 -79075.1 1832.59 -77243 0.935301 -0.122561
80000 76.9162 0.03975 8.6648e-05 0.000139866 0.105906 -77238 -79072 1833.95 -77238.1 0.935309 0.0279498
81000 77.0775 0.04025 -0.000123272 3.27966e-06 0.108609 -77227 -79064.8 1837.8 -77225.5 0.935417 0.446669
82000 77.0305 0.04075 -7.65222e-05 -6.29757e-06 0.108672 -77226.4 -79063 1836.68 -77226.8 0.935506 -0.082292
83000 76.8666 0.04125 1.69125e-05 -9.02451e-05 0.109639 -77231.3 -79064.1 1832.77 -77231.5 0.935641 -0.0327623
84000 77.0069 0.04175 -4.68666e-05 -4.06149e-05 0.111377 -77222.4 -79058.5 1836.11 -77218.4 0.935437 1.12029
85000 77.1547 0.04225 7.54664e-06 6.97822e-05 0.113534 -77211.7 -79051.3 1839.64 -77214.2 0.935396 -0.655943
86000 77.1481 0.04275 9.64057e-05 1.35622e-05 0.114833 -77212.4 -79051.9 1839.48 -77213.8 0.935427 -0.290878
87000 76.9871 0.04325 -3.71602e-05 0.000111255 0.115528 -77215.7 -79051.3 1835.64 -77217.5 0.935439 -0.432958
88000 77.1635 0.04375 0.000100808 -0.000191316 0.115088 -77200.8 -79040.7 1839.85 -77199.8 0.935562 0.310721
89000 76.9226 0.04425 -0.000156239 2.87648e-05 0.117709 -77213.9 -79048 1834.1 -77212.4 0.935671 0.449703
90000 76.9477 0.04475 -3.55121e-05 -2.49046e-05 0.120596 -77213 -79047.7 1834.7 -77213.2 0.935683 -0.00809794
91000 76.9969 0.04525 -1.91776e-05 -2.56033e-07 0.121264 -77205.6 -79041.4 1835.88 -77204.9 0.935669 0.254632
92000 77.0282 0.04575 -2.83373e-05 2.98344e-05 0.121282 -77202.7 -79039.3 1836.62 -77203.1 0.935752 -0.088096
93000 76.9907 0.04625 6.21984e-05 3.90812e-07 0.121839 -77204.2 -79039.9 1835.73 -77203.6 0.935823 0.184773
94000 77.1136 0.04675 7.4359e-05 8.5568e-05 0.123797 -77191.8 -79030.5 1838.66 -77194.7 0.935911 -0.721088
95000 77.0595 0.04725 -0.000157135 -8.92977e-05 0.124881 -77190.8 -79028.2 1837.37 -77189 0.935791 0.534644
96000 76.856 0.04775 3.75407e-05 0.000151787 0.126756 -77200.6 -79033.2 1832.52 -77202.8 0.93585 -0.569775
97000 77.0077 0.04825 0.000117465 -0.00010992 0.127046 -77191.8 -79027.9 1836.13 -77191.5 0.935864 0.116966
98000 76.8453 0.04875 -6.5466e-05 -2.37844e-05 0.1288 -77200.1 -79032.4 1832.26 -77197.8 0.935721 0.636449
99000 76.9376 0.04925 -1.02019e-05 5.21922e-05 0.130375 -77190.9 -79025.4 1834.46 -77193.5 0.935731 -0.626992
100000 76.9941 0.04975 0.000108687 -0.000299 0.131339 -77187.2 -79023 1835.81 -77183.9 0.935699 0.890161
101000 76.9028 0.05025 -5.29746e-05 0.00022579 0.133669 -77191 -79024.6 1833.63 -77192.5 0.935714 -0.377652
102000 77.1224 0.05075 7.95876e-05 6.03978e-05 0.134741 -77175.8 -79014.7 1838.87 -77177.1 0.935807 -0.299936
103000 77.1439 0.05125 -9.42979e-05 0.000113627 0.135587 -77172.4 -79011.8 1839.38 -77173.1 0.935877 -0.145144
104000 76.924 0.05175 -1.24981e-05 -0.000285052 0.136218 -77178.1 -79012.2 1834.14 -77175.2 0.935913 0.797921
105000 76.881 0.05225 -1.41219e-05 0.00013059 0.137364 -77177.9 -79011 1833.11 -77180.1 0.935906 -0.551628
106000 76.8563 0.05275 0.000110439 0.000155171 0.138289 -77177 -79009.5 1832.52 -77178.5 0.9361 -0.377007
107000 77.0956 0.05325 -4.44324e-05 -0.000144762 0.139177 -77163.5 -79001.7 1838.23 -77163.8 0.936106 -0.0675317
108000 76.8903 0.05375 3.20662e-05 0.000109557 0.140007 -77169.6 -79002.9 1833.33 -77172 0.936275 -0.575087
109000 77.0072 0.05425 -2.25678e-05 5.15598e-05 0.140851 -77164.7 -79000.8 1836.12 -77163.4 0.936201 0.375877
110000 77.0812 0.05475 -0.000109317 -0.00015172 0.142487 -77156.1 -78994 1837.89 -77153.8 0.93618 0.669405
111000 76.954 0.05525 2.07754e-05 4.20375e-05 0.14394 -77157.6 -78992.4 1834.85 -77159 0.936257 -0.335379
112000 77.0014 0.05575 6.50091e-06 4.49039e-05 0.142966 -77149.3 -78985.3 1835.98 -77150.1 0.936373 -0.180128
113000 76.9617 0.05625 -1.54876e-05 -5.30141e-05 0.144341 -77148.7 -78983.7 1835.04 -77147.6 0.936351 0.349623
114000 76.9115 0.05675 -1.34335e-05 2.00364e-05 0.146735 -77150.9 -78984.7 1833.84 -77149.4 0.936418 0.413518
115000 76.9535 0.05725 0.0001819 -0.000105447 0.149058 -77142.5 -78977.3 1834.84 -77142.6 0.936467 -0.00972847
116000 76.92 0.05775 -7.00054e-05 3.38063e-05 0.151338 -77140.9 -78974.9 1834.04 -77143.4 0.936355 -0.626785
117000 77.0617 0.05825 0.000123761 -0.000104943 0.151853 -77134.4 -78971.8 1837.42 -77134.6 0.936225 -0.0207038
118000 76.9333 0.05875 -6.74739e-05 0.000141977 0.153163 -77140.1 -78974.5 1834.36 -77142.5 0.936235 -0.615226
119000 77.0108 0.05925 -0.000109118 4.08369e-05 0.153428 -77129.6 -78965.8 1836.21 -77126.9 0.936227 0.76078
120000 76.9128 0.05975 2.20699e-06 2.35621e-06 0.154535 -77128.2 -78962.1 1833.87 -77128.1 0.936144 0.0737379
121000 76.9932 0.06025 6.2652e-05 -0.000119037 0.155653 -77120.5 -78956.3 1835.79 -77121.7 0.936148 -0.280212
