# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
1000 77.0863 0.025 -0.253177 -0.253298 0.104147 -74605.7 -76443.7 1838.01 -67385.6 1.20819 2499.38
2000 76.9839 0.075 -0.253353 -0.253363 0.249565 -74358.1 -76193.6 1835.57 -67132.7 1.2078 2500.4
3000 77.0561 0.125 -0.2535 -0.253276 0.294592 -74040.2 -75877.5 1837.29 -66806.2 1.20641 2500.53
4000 76.8891 0.175 -0.253051 -0.253222 0.291158 -73785.8 -75619.1 1833.31 -66544.8 1.20472 2499.39
5000 77.0639 0.225 -0.253433 -0.253403 0.260404 -73599.4 -75436.8 1837.47 -66340.7 1.20202 2499.88
6000 76.9491 0.275 -0.253152 -0.25319 0.234515 -73512.6 -75347.4 1834.74 -66244.9 1.20036 2499.56
7000 77.1819 0.325 -0.25361 -0.253463 0.220645 -73433.1 -75273.4 1840.29 -66146.9 1.19848 2501.98
8000 77.1361 0.375 -0.253201 -0.253179 0.2109 -73428.9 -75268.1 1839.19 -66140.9 1.1965 2498.48
9000 77.1059 0.425 -0.253186 -0.253307 0.210163 -73399.6 -75238.1 1838.47 -66101.2 1.19539 2499.73
10000 77.0599 0.344777 -0.253577 -0.25354 0.204428 -73387.4 -75224.8 1837.38 -66082 1.19488 2501.07
11000 77.1261 -0.460312 -0.253154 -0.25333 0.201639 -73381.5 -75220.5 1838.96 -66067.3 1.19288 2499.83
12000 77.0279 -0.409833 -0.253329 -0.253176 0.202523 -73394.9 -75231.5 1836.62 -66072.4 1.19166 2500.12
13000 77.0455 -0.357541 -0.253316 -0.253298 0.200166 -73378 -75215 1837.03 -66048.6 1.19019 2499.41
14000 77.0908 -0.304479 -0.253259 -0.253245 0.197533 -73375.5 -75213.6 1838.11 -66038.3 1.18916 2499.9
15000 77.1655 -0.251237 -0.253362 -0.253414 0.199466 -73374.7 -75214.6 1839.9 -66030.5 1.18814 2500.11
16000 77.0814 -0.198104 -0.253239 -0.253545 0.190399 -73420.3 -75258.2 1837.89 -66073 1.18775 2500.42
17000 76.9114 -0.144941 -0.253316 -0.253364 0.203908 -73400.1 -75234 1833.84 -66043.9 1.18662 2501.02
18000 76.9862 -0.0935689 -0.253244 -0.253039 0.203465 -73394.7 -75230.3 1835.62 -66040.4 1.18589 2498.85
19000 77.1141 -0.0420699 -0.253372 -0.2534 0.202254 -73391.8 -75230.5 1838.67 -66024.3 1.18454 2500.48
20000 77.0365 0.00814081 -0.253376 -0.253327 0.19712 -73406.1 -75242.9 1836.82 -66036.3 1.1837 2499.48
21000 77.0621 0.0590055 -0.253318 -0.253238 0.199833 -73413.3 -75250.7 1837.43 -66035.4 1.18304 2500.83
22000 77.0984 0.110552 -0.253454 -0.253307 0.20649 -73365.7 -75204 1838.3 -65987 1.18299 2501.01
23000 77.133 0.166129 -0.253166 -0.253385 0.210111 -73350.3 -75189.4 1839.12 -65971.2 1.18211 2499.28
24000 77.1051 0.216566 -0.253231 -0.253334 0.191418 -73386.3 -75224.7 1838.46 -66004.8 1.18182 2499.47
25000 77.0631 0.268189 -0.253295 -0.25331 0.198234 -73400.3 -75237.8 1837.45 -66019.5 1.18213 2499.89
26000 76.9259 0.319548 -0.253293 -0.253196 0.198057 -73393.4 -75227.6 1834.18 -66014.6 1.18224 2499.43
27000 77.1889 0.372962 -0.253451 -0.253432 0.203563 -73364.4 -75204.9 1840.45 -65977.3 1.18165 2501
28000 77.0673 0.424903 -0.253132 -0.253402 0.196874 -73380.8 -75218.4 1837.56 -65998 1.18155 2499.34
29000 77.0696 -0.0284149 -0.253408 -0.25333 0.204894 -73375 -75212.6 1837.61 -65993.6 1.18241 2500.67
30000 77.0583 -0.418571 -0.253205 -0.253253 0.209182 -73346.3 -75183.6 1837.34 -65973.2 1.183 2499.11
31000 77.1215 -0.365727 -0.253368 -0.253356 0.196401 -73353.2 -75192.1 1838.85 -65983.9 1.18426 2500.51
32000 77.0497 -0.311114 -0.253356 -0.253391 0.200428 -73372.9 -75210.1 1837.13 -65999.1 1.1836 2500.67
33000 77.0958 -0.255987 -0.253304 -0.253203 0.206497 -73378.6 -75216.8 1838.23 -66004.2 1.18293 2499.41
34000 77.1263 -0.196536 -0.253267 -0.25339 0.208684 -73344.7 -75183.7 1838.96 -65959.8 1.18171 2500.37
35000 77.02 -0.141614 -0.253329 -0.253325 0.196749 -73355.6 -75192 1836.43 -65975 1.1823 2500.16
36000 77.0567 -0.0917348 -0.253358 -0.253312 0.201567 -73353.2 -75190.5 1837.3 -65976.3 1.18269 2499.72
37000 76.9553 -0.0436838 -0.253404 -0.253275 0.185601 -73384.3 -75219.2 1834.88 -66005.8 1.1828 2500.5
38000 77.1316 0.00998811 -0.253382 -0.253348 0.190571 -73394.2 -75233.3 1839.09 -66012.8 1.18215 2500.16
39000 76.939 0.0613878 -0.253215 -0.253235 0.193455 -73380.7 -75215.2 1834.5 -66001.5 1.18196 2499
40000 76.9951 0.114803 -0.253253 -0.253374 0.189309 -73391.5 -75227.3 1835.83 -66009.9 1.18206 2500.02
41000 77.1228 0.164914 -0.253293 -0.253184 0.188035 -73441 -75279.9 1838.88 -66057.5 1.182 2500.53
42000 77.138 0.216271 -0.253289 -0.253576 0.202455 -73438.6 -75277.8 1839.24 -66054.8 1.18183 2500.27
43000 76.9562 0.269812 -0.253352 -0.253156 0.206755 -73425 -75259.9 1834.91 -66045.8 1.18225 2499.58
44000 77.0597 0.323943 -0.253267 -0.253349 0.207797 -73385.5 -75222.9 1837.37 -65998.6 1.18106 2499.71
45000 76.9361 0.380088 -0.253379 -0.253242 0.209657 -73355 -75189.4 1834.43 -65968.4 1.18131 2500.11
46000 77.0963 0.377026 -0.2533 -0.253346 0.208175 -73362.8 -75201 1838.24 -65978.3 1.18177 2500.39
47000 77.0873 -0.428484 -0.253333 -0.253293 0.203645 -73382.2 -75220.2 1838.03 -65998.1 1.18153 2499.72
48000 77.0018 -0.369816 -0.253252 -0.253363 0.209577 -73359.2 -75195.2 1835.99 -65976.7 1.18178 2499.73
49000 77.2144 -0.30936 -0.253389 -0.253257 0.215812 -73298.2 -75139.3 1841.06 -65915.1 1.18217 2500.74
50000 76.9821 -0.250983 -0.253398 -0.253301 0.206967 -73330.8 -75166.3 1835.52 -65949.1 1.18223 2500.39
51000 77.1188 -0.192016 -0.253226 -0.253187 0.205778 -73343.2 -75182 1838.78 -65959.7 1.18152 2499.52
52000 77.1241 -0.141484 -0.253154 -0.25334 0.197915 -73357.6 -75196.5 1838.91 -65972.3 1.18136 2499.8
53000 77.1112 -0.0815562 -0.253408 -0.253191 0.220179 -73325.6 -75164.2 1838.6 -65941.3 1.18146 2499.65
54000 77.0069 -0.0210909 -0.253232 -0.253353 0.212219 -73324.1 -75160.2 1836.11 -65941.8 1.1821 2500.34
55000 77.1674 0.0370269 -0.25324 -0.253468 0.201611 -73346.6 -75186.5 1839.94 -65965.6 1.1822 2500.07
56000 76.9548 0.0906567 -0.253314 -0.253371 0.195288 -73372 -75206.9 1834.87 -65987.4 1.18172 2500.33
57000 77.0155 0.152407 -0.25342 -0.25317 0.211697 -73342.7 -75179 1836.32 -65962 1.18153 2498.59
58000 77.0552 0.211847 -0.253305 -0.253311 0.203291 -73343.7 -75181 1837.27 -65959.5 1.1819 2500.57
59000 77.028 0.2754 -0.253415 -0.253237 0.210806 -73317.1 -75153.7 1836.62 -65930.3 1.18151 2500.6
60000 77.057 0.335387 -0.253295 -0.253485 0.205644 -73318.3 -75155.6 1837.31 -65928.9 1.18072 2499.79
61000 77.0193 0.401 -0.253027 -0.253198 0.206658 -73304.9 -75141.3 1836.41 -65922.1 1.18133 2498.84
62000 77.1451 -0.375293 -0.253417 -0.253363 0.193887 -73340.4 -75179.8 1839.41 -65946.5 1.18049 2500.85
63000 76.9849 -0.356898 -0.253399 -0.253312 0.195113 -73359 -75194.6 1835.59 -65959.6 1.1793 2500.21
64000 76.9821 -0.297953 -0.253348 -0.253432 0.198081 -73376.1 -75211.7 1835.52 -65970.1 1.17842 2500.53
65000 76.9044 -0.236375 -0.253336 -0.253143 0.212619 -73365 -75198.7 1833.67 -65962.3 1.17824 2499.05
66000 77.1737 -0.162342 -0.253285 -0.253271 0.227145 -73297.3 -75137.4 1840.09 -65892.8 1.17853 2500.31
67000 77.1261 -0.0978422 -0.253402 -0.253369 0.224997 -73314.9 -75153.8 1838.96 -65914.3 1.17897 2499.85
68000 77.0604 -0.0351136 -0.253287 -0.253288 0.218328 -73325.3 -75162.7 1837.39 -65926.5 1.17936 2500.08
69000 77.1102 0.0171806 -0.253204 -0.253312 0.202228 -73359.7 -75198.2 1838.58 -65962.9 1.17948 2499.68
70000 77.0261 0.0744858 -0.253422 -0.25326 0.209488 -73369.5 -75206.1 1836.57 -65971.6 1.17941 2499.92
71000 77.122 0.132418 -0.253476 -0.253521 0.216887 -73337.6 -75176.5 1838.86 -65934 1.17921 2501.41
72000 77.1145 0.191619 -0.253229 -0.253197 0.210357 -73345.2 -75183.9 1838.68 -65947.8 1.17913 2499.16
73000 77.1371 0.257627 -0.253303 -0.253373 0.207437 -73336.8 -75176 1839.22 -65937.9 1.17947 2500.39
74000 77.0438 0.3152 -0.25328 -0.253323 0.205033 -73345.3 -75182.3 1836.99 -65953.4 1.17976 2498.64
75000 77.0333 0.370754 -0.253411 -0.253302 0.197684 -73352.2 -75188.9 1836.74 -65950.7 1.1797 2501.71
76000 77.0712 -0.169114 -0.253384 -0.253203 0.208279 -73348 -75185.7 1837.65 -65950.3 1.17937 2499.73
77000 77.0984 -0.340382 -0.253248 -0.253303 0.205314 -73357.3 -75195.6 1838.3 -65958.5 1.17886 2499.07
78000 77.0799 -0.282454 -0.253374 -0.253505 0.208673 -73365.6 -75203.4 1837.85 -65961.7 1.179 2501.07
79000 77.0452 -0.235045 -0.253175 -0.253182 0.198312 -73387.9 -75225 1837.03 -65989.8 1.17886 2498.85
80000 76.9929 -0.182773 -0.253077 -0.253421 0.204199 -73401.7 -75237.5 1835.78 -65998.8 1.17862 2499.93
81000 77.018 -0.116398 -0.25361 -0.253348 0.222834 -73368.7 -75205 1836.38 -65966.1 1.17922 2501.1
82000 77.1211 -0.0559279 -0.253151 -0.253315 0.210667 -73348.8 -75187.6 1838.84 -65952.8 1.17932 2499.06
83000 77.1251 -0.00565968 -0.25343 -0.253065 0.192866 -73390.1 -75229.1 1838.93 -65992.2 1.17922 2499.52
84000 77.2235 0.049377 -0.253305 -0.253355 0.212027 -73366.8 -75208 1841.28 -65966.7 1.17901 2499.81
85000 77.0168 0.110896 -0.253226 -0.253443 0.21212 -73353.6 -75190 1836.35 -65950 1.17892 2500.83
86000 77.0258 0.173329 -0.253562 -0.253277 0.210728 -73338.6 -75175.2 1836.57 -65931.7 1.17854 2501.12
87000 77.195 0.233627 -0.253288 -0.253266 0.20823 -73333.8 -75174.4 1840.6 -65933.8 1.17897 2499.68
88000 77.087 0.303873 -0.253057 -0.253431 0.223462 -73292.9 -75130.9 1838.02 -65893.7 1.17887 2499.2
89000 77.1396 0.372247 -0.253416 -0.253361 0.215595 -73274.6 -75113.9 1839.28 -65875.3 1.17945 2500.46
90000 77.1753 -0.23757 -0.253281 -0.253165 0.198285 -73339.8 -75179.9 1840.13 -65943.9 1.17938 2499.19
91000 77.1138 -0.335371 -0.253418 -0.253464 0.194252 -73389.4 -75228.1 1838.66 -65982.3 1.17853 2501.11
92000 77.1436 -0.270841 -0.253137 -0.253164 0.204271 -73386.4 -75225.8 1839.37 -65977.7 1.17733 2499.2
93000 77.079 -0.200624 -0.253426 -0.253303 0.215772 -73364.6 -75202.4 1837.83 -65950.6 1.177 2500.25
94000 77.145 -0.125159 -0.253283 -0.25338 0.214498 -73330.4 -75169.8 1839.41 -65917.4 1.17698 2499.84
95000 76.952 -0.0710349 -0.253329 -0.253209 0.190663 -73402.6 -75237.4 1834.81 -65986.5 1.17654 2499.95
96000 77.0077 -0.00480515 -0.253391 -0.253327 0.215732 -73345.9 -75182.1 1836.13 -65930.9 1.17668 2499.88
97000 77.0966 0.0740277 -0.253399 -0.253441 0.236381 -73278 -75116.2 1838.25 -65861.9 1.17699 2500.92
98000 77.124 0.150372 -0.253199 -0.253301 0.213044 -73280.3 -75119.2 1838.91 -65873.9 1.17795 2499.68
99000 77.0619 0.212639 -0.253435 -0.253078 0.200359 -73353.8 -75191.2 1837.43 -65940.6 1.17672 2499.37
100000 77.1222 0.281574 -0.253389 -0.253388 0.212768 -73328.4 -75167.2 1838.86 -65908.5 1.17638 2500.9
101000 77.031 0.346068 -0.253219 -0.253393 0.208979 -73331.2 -75167.8 1836.69 -65918.2 1.17688 2499.61
102000 77.0312 -0.0931028 -0.253347 -0.253281 0.200255 -73373.6 -75210.3 1836.69 -65956.7 1.17667 2500.49
103000 77.0514 -0.311363 -0.253361 -0.253332 0.205385 -73372.9 -75210.1 1837.18 -65959.5 1.17656 2499.1
104000 77.0322 -0.243454 -0.253417 -0.253328 0.205427 -73358.9 -75195.6 1836.72 -65942.5 1.17658 2500.15
105000 77.077 -0.17552 -0.253252 -0.253211 0.216889 -73325.4 -75163.2 1837.78 -65905.9 1.17639 2500.81
106000 76.9783 -0.104782 -0.25326 -0.253358 0.210094 -73321.1 -75156.5 1835.43 -65907.1 1.1767 2499.6
107000 77.0257 -0.0404862 -0.253335 -0.253289 0.197669 -73370.5 -75207.1 1836.56 -65954.6 1.17652 2499.86
108000 76.8808 0.0267046 -0.253404 -0.253264 0.208609 -73364.9 -75198 1833.11 -65945.6 1.1761 2500.1
109000 77.0893 0.0935993 -0.253203 -0.253397 0.205841 -73338.1 -75176.1 1838.08 -65920.4 1.17625 2499.89
110000 77.0918 0.157498 -0.253305 -0.253428 0.196664 -73356.1 -75194.3 1838.14 -65949 1.17784 2499.71
111000 77.0762 0.221443 -0.253312 -0.253126 0.196694 -73373.4 -75211.2 1837.77 -65970.2 1.17837 2499.49
112000 77.1231 0.279666 -0.253159 -0.253469 0.2023 -73402.8 -75241.7 1838.88 -65992 1.17753 2500.3
113000 77.167 0.0766073 -0.253534 -0.253211 0.223386 -73311 -75150.9 1839.93 -65902.8 1.1778 2499.96
114000 77.2643 -0.325852 -0.253179 -0.253331 0.204239 -73333.6 -75175.9 1842.25 -65922.4 1.17731 2499.97
115000 77.0501 -0.25677 -0.253523 -0.253355 0.202002 -73333.3 -75170.5 1837.14 -65919.2 1.17742 2501.19
116000 77.0984 -0.191831 -0.253159 -0.253293 0.197256 -73364.5 -75202.8 1838.3 -65955.6 1.17704 2498.61
117000 77.1688 -0.126171 -0.253408 -0.253215 0.197992 -73359.4 -75199.4 1839.97 -65946.3 1.17702 2499.98
118000 77.163 -0.0806863 -0.253465 -0.253562 0.185849 -73436.2 -75276 1839.84 -66018.3 1.17703 2501.6
119000 77.0829 -0.0207181 -0.253134 -0.253283 0.209865 -73388.7 -75226.6 1837.93 -65974.1 1.17651 2499.38
120000 77.0384 0.0442067 -0.253168 -0.253274 0.22275 -73346.3 -75183.2 1836.87 -65928.1 1.17594 2499.39
