# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
85 159.324 0.42 -0.480311 -0.546654 0.791362 -66702.1 -70500.9 3798.84 -52163.4 1.2369 5152.29
86 160.114 0.425 -0.481958 -0.543622 0.781267 -66655.8 -70473.5 3817.67 -52156.8 1.23676 5137.68
87 160.721 0.43 -0.482492 -0.54163 0.770948 -66612 -70444.1 3832.14 -52163.1 1.2366 5119.23
88 161.217 0.435 -0.482869 -0.541189 0.760124 -66571 -70415 3843.98 -52161.5 1.23642 5104.59
89 161.68 0.44 -0.482339 -0.540223 0.749315 -66532.3 -70387.3 3855.02 -52174.5 1.23624 5085.5
90 162.18 0.445 -0.480416 -0.538176 0.739031 -66495.9 -70362.9 3866.94 -52217.1 1.23605 5056.77
91 162.746 0.45 -0.47853 -0.534826 0.729566 -66461.9 -70342.3 3880.43 -52272.7 1.23586 5024.25
92 163.351 0.455 -0.476848 -0.5308 0.721932 -66429.7 -70324.5 3894.87 -52321.9 1.23568 4994.67
93 164.002 0.46 -0.476531 -0.526339 0.714326 -66399.1 -70309.5 3910.39 -52342.8 1.23551 4975.76
94 164.738 0.465 -0.476165 -0.52103 0.70696 -66370.4 -70298.3 3927.92 -52368.9 1.23536 4955.76
95 165.534 0.47 -0.475388 -0.516068 0.700537 -66343.6 -70290.5 3946.9 -52393.3 1.23522 4937.09
96 166.29 0.475 -0.475908 -0.512039 0.694519 -66318.5 -70283.4 3964.93 -52394.9 1.23511 4927.2
97 166.877 0.48 -0.475334 -0.507577 0.689547 -66294.7 -70273.7 3978.93 -52407.5 1.23502 4913.97
98 167.217 -0.48406 -0.474802 -0.503685 0.68109 -66278.1 -70265.1 3987.03 -52419.2 1.23495 4903.66
99 167.345 -0.478747 -0.472546 -0.499503 0.675736 -66256.9 -70247 3990.09 -52461.1 1.23491 4881.17
100 167.38 -0.473437 -0.4698 -0.496701 0.669049 -66236.7 -70227.6 3990.92 -52495.2 1.23489 4861.92
101 167.425 -0.468127 -0.468369 -0.495311 0.661985 -66218 -70210 3991.99 -52505.5 1.23491 4851.7
102 167.489 -0.462817 -0.468209 -0.495454 0.65449 -66200.4 -70193.9 3993.53 -52485.5 1.23495 4852.73
103 167.528 -0.457505 -0.471047 -0.498132 0.646141 -66184.2 -70178.7 3994.46 -52416.6 1.23502 4871.66
104 167.521 -0.452191 -0.475542 -0.502235 0.637875 -66168.9 -70163.2 3994.28 -52314.6 1.23512 4902.73
105 167.5 -0.446876 -0.479565 -0.505605 0.630323 -66155.2 -70149 3993.78 -52225.2 1.23523 4929.95
106 167.514 -0.441563 -0.483003 -0.509925 0.622516 -66142.8 -70136.9 3994.12 -52149.2 1.23534 4952.94
107 167.614 -0.436253 -0.487733 -0.514267 0.616477 -66131.8 -70128.3 3996.5 -52050.4 1.23547 4984.5
108 167.833 -0.430949 -0.492988 -0.519056 0.611698 -66122.3 -70124 4001.73 -51913.3 1.23558 5030.11
109 168.128 -0.425651 -0.495843 -0.521932 0.608078 -66114.4 -70123.1 4008.75 -51821 1.23569 5060.43
110 168.402 -0.420363 -0.498882 -0.525643 0.603983 -66107.7 -70123 4015.3 -51715.9 1.23577 5095.62
111 168.591 -0.415085 -0.504424 -0.530621 0.599562 -66102.5 -70122.3 4019.81 -51591.9 1.23584 5137.92
112 168.671 -0.409818 -0.510663 -0.535483 0.595226 -66099 -70120.7 4021.72 -51490.1 1.23587 5172.87
